id,opeid,year,loan_default_rate
11570,7921,2013,11.1
11571,10819,2013,11.1
11572,30982,2013,11.1
11573,41754,2013,11.1
11574,41738,2013,11.1
11575,36173,2013,11.1
11576,40433,2013,11.1
11577,11098,2013,11.1
11578,41859,2013,11.1
11579,3051,2013,11
11580,3897,2013,11
11581,7954,2013,11
11582,12606,2013,11
11583,3168,2013,11
11584,25882,2013,11
11585,35933,2013,11
11586,1547,2013,11
11587,3109,2013,11
11588,8655,2013,11
11589,1205,2013,11
11590,25548,2013,11
11591,3929,2013,11
11592,25326,2013,11
11593,21596,2013,11
11594,5335,2013,11
11595,30265,2013,10.9
11596,1047,2013,10.9
11597,2249,2013,10.9
11598,3612,2013,10.9
11599,1469,2013,10.9
11600,2315,2013,10.9
11601,2062,2013,10.9
11602,39153,2013,10.9
11603,23405,2013,10.9
11604,2117,2013,10.9
11605,41628,2013,10.9
11606,33673,2013,10.9
11607,37663,2013,10.9
11608,23586,2013,10.9
11609,13006,2013,10.9
11610,31025,2013,10.9
11611,41708,2013,10.9
11612,1049,2013,10.8
11613,3639,2013,10.8
11614,42485,2013,10.8
11615,2691,2013,10.8
11616,9664,2013,10.8
11617,30375,2013,10.8
11618,9226,2013,10.8
11619,993,2013,10.8
11620,345,2013,10.8
11621,8284,2013,10.8
11622,8918,2013,10.8
11623,2993,2013,10.8
11624,3693,2013,10.8
11625,25849,2013,10.8
11626,5267,2013,10.8
11627,1191,2013,10.8
11628,23047,2013,10.8
11629,39683,2013,10.8
11630,37333,2013,10.8
11631,1756,2013,10.8
11632,3661,2013,10.7
11633,2021,2013,10.7
11634,2488,2013,10.7
11635,2581,2013,10.7
11636,41143,2013,10.7
11637,2559,2013,10.7
11638,21531,2013,10.7
11639,6982,2013,10.7
11640,3426,2013,10.7
11641,41348,2013,10.7
11642,32054,2013,10.7
11643,40723,2013,10.7
11644,41063,2013,10.7
11645,20912,2013,10.7
11646,41306,2013,10.7
11647,21664,2013,10.7
11648,7459,2013,10.7
11649,2674,2013,10.7
11650,10727,2013,10.6
11651,1963,2013,10.6
11652,7303,2013,10.6
11653,10998,2013,10.6
11654,3823,2013,10.6
11655,2692,2013,10.6
11656,328,2013,10.6
11657,3818,2013,10.6
11658,1936,2013,10.6
11659,25827,2013,10.6
11660,13095,2013,10.6
11661,41659,2013,10.6
11662,41387,2013,10.6
11663,12452,2013,10.6
11664,12026,2013,10.6
11665,7388,2013,10.6
11666,1163,2013,10.6
11667,37003,2013,10.6
11668,41694,2013,10.6
11669,26213,2013,10.6
11670,22359,2013,10.6
11671,42542,2013,10.5
11672,3939,2013,10.5
11673,394,2013,10.5
11674,5026,2013,10.5
11675,5027,2013,10.5
11676,5028,2013,10.5
11677,5029,2013,10.5
11678,22827,2013,10.5
11679,22828,2013,10.5
11680,393801,2013,10.5
11681,393810,2013,10.5
11682,30955,2013,10.5
11683,1893,2013,10.5
11684,2611,2013,10.5
11685,22884,2013,10.5
11686,2005,2013,10.5
11687,21,2013,10.5
11688,10922,2013,10.5
11689,9407,2013,10.5
11690,2638,2013,10.5
11691,3466,2013,10.5
11692,21107,2013,10.5
11693,4711,2013,10.5
11694,21059,2013,10.5
11695,11519,2013,10.5
11696,35533,2013,10.5
11697,22655,2013,10.5
11698,8959,2013,10.5
11699,13153,2013,10.5
11700,25524,2013,10.5
11701,41454,2013,10.5
11702,40213,2013,10.5
11703,23257,2013,10.5
11704,1399,2013,10.5
11705,3581,2013,10.4
11706,22449,2013,10.4
11707,20794,2013,10.4
11708,2996,2013,10.4
11709,3527,2013,10.4
11710,261,2013,10.4
11711,25688,2013,10.4
11712,9089,2013,10.4
11713,2937,2013,10.4
11714,26023,2013,10.4
11715,30745,2013,10.4
11716,40353,2013,10.4
11717,39973,2013,10.4
11718,21993,2013,10.4
11719,8424,2013,10.4
11720,8906,2013,10.3
11721,3297,2013,10.3
11722,2559,2013,10.3
11723,3946,2013,10.3
11724,2308,2013,10.3
11725,2333,2013,10.3
11726,23166,2013,10.3
11727,1958,2013,10.3
11728,30891,2013,10.3
11729,25212,2013,10.3
11730,1955,2013,10.3
11731,4147,2013,10.3
11732,35573,2013,10.3
11733,41468,2013,10.3
11734,12929,2013,10.3
11735,21904,2013,10.3
11736,4155,2013,10.3
11737,1828,2013,10.2
11738,1694,2013,10.2
11739,253,2013,10.2
11740,1016,2013,10.2
11741,1591,2013,10.2
11742,2857,2013,10.2
11743,7819,2013,10.2
11744,10097,2013,10.2
11745,2914,2013,10.2
11746,4513,2013,10.2
11747,2398,2013,10.2
11748,10161,2013,10.2
11749,32503,2013,10.2
11750,24926,2013,10.2
11751,23303,2013,10.2
11752,41854,2013,10.2
11753,31109,2013,10.2
11754,20973,2013,10.2
11755,4174,2013,10.2
11756,8658,2013,10.2
11757,23251,2013,10.2
11758,2386,2013,10.2
11759,3161,2013,10.1
11760,10402,2013,10.1
11761,1975,2013,10.1
11762,20748,2013,10.1
11763,12561,2013,10.1
11764,8611,2013,10.1
11765,23108,2013,10.1
11766,31153,2013,10.1
11767,1071,2013,10.1
11768,38814,2013,10.1
11769,41398,2013,10.1
11770,2211,2013,10.1
11771,24951,2013,10.1
11772,31603,2013,10.1
11773,22171,2013,10
11774,3152,2013,10
11775,1585,2013,10
11776,3531,2013,10
11777,3419,2013,10
11778,2502,2013,10
11779,3035,2013,10
11780,1703,2013,10
11781,3085,2013,10
11782,25034,2013,10
11783,361,2013,10
11784,3427,2013,10
11785,8189,2013,10
11786,9739,2013,10
11787,6941,2013,10
11788,21836,2013,10
11789,5399,2013,10
11790,21178,2013,10
11791,4125,2013,10
11792,41631,2013,10
11793,21061,2013,10
11794,34455,2013,10
11795,9899,2013,10
11796,41448,2013,10
11797,888,2013,10
11798,41624,2013,10
11799,22443,2013,10
11800,25388,2013,10
11801,22454,2013,10
11802,11735,2013,10
11803,22842,2013,10
11804,41394,2013,10
11805,31993,2013,10
11806,21951,2013,10
11807,36353,2013,10
11808,2053,2013,9.9
11809,136,2013,9.9
11810,10198,2013,9.9
11811,2301,2013,9.9
11812,11161,2013,9.9
11813,1816,2013,9.9
11814,4736,2013,9.9
11815,279,2013,9.9
11816,3573,2013,9.9
11817,2449,2013,9.9
11818,36,2013,9.9
11819,1206,2013,9.9
11820,13208,2013,9.9
11821,4184,2013,9.9
11822,37783,2013,9.9
11823,3131,2013,9.8
11824,2536,2013,9.8
11825,8976,2013,9.8
11826,3665,2013,9.8
11827,5015,2013,9.8
11828,1826,2013,9.8
11829,3435,2013,9.8
11830,1212,2013,9.8
11831,127,2013,9.8
11832,2041,2013,9.8
11833,21142,2013,9.8
11834,41676,2013,9.8
11835,1649,2013,9.8
11836,41347,2013,9.8
11837,1783,2013,9.8
11838,37023,2013,9.8
11839,21997,2013,9.8
11840,4899,2013,9.8
11841,8373,2013,9.8
11842,672,2013,9.8
11843,7679,2013,9.8
11844,41622,2013,9.8
11845,25875,2013,9.7
11846,3321,2013,9.7
11847,3395,2013,9.7
11848,2931,2013,9.7
11849,3616,2013,9.7
11850,23372,2013,9.7
11851,246,2013,9.7
11852,34835,2013,9.7
11853,1965,2013,9.7
11854,2567,2013,9.7
11855,36957,2013,9.7
11856,9509,2013,9.7
11857,30888,2013,9.7
11858,22896,2013,9.7
11859,42032,2013,9.7
11860,351,2013,9.6
11861,1101,2013,9.6
11862,1807,2013,9.6
11863,2873,2013,9.6
11864,39713,2013,9.6
11865,3575,2013,9.6
11866,2075,2013,9.6
11867,2901,2013,9.6
11868,25782,2013,9.6
11869,10629,2013,9.6
11870,21702,2013,9.6
11871,33343,2013,9.6
11872,22237,2013,9.6
11873,41123,2013,9.6
11874,41745,2013,9.6
11875,32793,2013,9.6
11876,34303,2013,9.6
11877,30676,2013,9.6
11878,9708,2013,9.6
11879,533,2013,9.6
11880,21699,2013,9.6
11881,31693,2013,9.6
11882,109,2013,9.5
11883,42034,2013,9.5
11884,109003,2013,9.5
11885,3815,2013,9.5
11886,6911,2013,9.5
11887,30837,2013,9.5
11888,1003,2013,9.5
11889,2403,2013,9.5
11890,3822,2013,9.5
11891,3441,2013,9.5
11892,13007,2013,9.5
11893,7203,2013,9.5
11894,21407,2013,9.5
11895,25545,2013,9.5
11896,25485,2013,9.5
11897,39863,2013,9.5
11898,41619,2013,9.5
11899,6951,2013,9.4
11900,10542,2013,9.4
11901,1902,2013,9.4
11902,25318,2013,9.4
11903,3459,2013,9.4
11904,1811,2013,9.4
11905,2013,2013,9.4
11906,25391,2013,9.4
11907,39853,2013,9.4
11908,7649,2013,9.4
11909,41375,2013,9.4
11910,21844,2013,9.4
11911,9104,2013,9.4
11912,8437,2013,9.4
11913,12407,2013,9.4
11914,8269,2013,9.4
11915,22975,2013,9.4
11916,3077,2013,9.3
11917,162,2013,9.3
11918,3046,2013,9.3
11919,3451,2013,9.3
11920,22418,2013,9.3
11921,3937,2013,9.3
11922,25476,2013,9.3
11923,2615,2013,9.3
11924,7486,2013,9.3
11925,8887,2013,9.3
11926,34165,2013,9.3
11927,291,2013,9.3
11928,2007,2013,9.3
11929,1192,2013,9.3
11930,20552,2013,9.3
11931,35883,2013,9.3
11932,12092,2013,9.3
11933,23528,2013,9.3
11934,22871,2013,9.3
11935,21739,2013,9.3
11936,23501,2013,9.3
11937,1398,2013,9.3
11938,21435,2013,9.3
11939,41945,2013,9.3
11940,21659,2013,9.3
11941,8653,2013,9.3
11942,9523,2013,9.3
11943,12823,2013,9.3
11944,6838,2013,9.3
11945,36193,2013,9.3
11946,41905,2013,9.3
11947,1074,2013,9.2
11948,2949,2013,9.2
11949,1416,2013,9.2
11950,25154,2013,9.2
11951,1353,2013,9.2
11952,7731,2013,9.2
11953,7607,2013,9.2
11954,3525,2013,9.2
11955,9479,2013,9.2
11956,1945,2013,9.2
11957,30358,2013,9.2
11958,41211,2013,9.2
11959,1905,2013,9.2
11960,21789,2013,9.2
11961,41787,2013,9.2
11962,30847,2013,9.2
11963,21582,2013,9.2
11964,22892,2013,9.2
11965,9029,2013,9.2
11966,258,2013,9.1
11967,1665,2013,9.1
11968,2501,2013,9.1
11969,1926,2013,9.1
11970,3239,2013,9.1
11971,146,2013,9.1
11972,4902,2013,9.1
11973,2613,2013,9.1
11974,39483,2013,9.1
11975,22417,2013,9.1
11976,1023,2013,9.1
11977,23048,2013,9.1
11978,23367,2013,9.1
11979,2878,2013,9
11980,2024,2013,9
11981,7948,2013,9
11982,1827,2013,9
11983,2613,2013,9
11984,3193,2013,9
11985,8175,2013,9
11986,3854,2013,9
11987,1814,2013,9
11988,1839,2013,9
11989,2553,2013,9
11990,30399,2013,9
11991,21256,2013,9
11992,9186,2013,9
11993,38214,2013,9
11994,21691,2013,9
11995,10052,2013,9
11996,9992,2013,9
11997,41255,2013,9
11998,25696,2013,9
11999,10588,2013,9
12000,39763,2013,9
12001,21458,2013,9
12002,22671,2013,9
12003,8938,2013,9
12004,41596,2013,9
12005,3509,2013,8.9
12006,3942,2013,8.9
12007,1365,2013,8.9
12008,3357,2013,8.9
12009,3324,2013,8.9
12010,2534,2013,8.9
12011,6858,2013,8.9
12012,33193,2013,8.9
12013,2129,2013,8.9
12014,41407,2013,8.9
12015,11617,2013,8.9
12016,39655,2013,8.9
12017,20937,2013,8.9
12018,262,2013,8.9
12019,5438,2013,8.9
12020,41179,2013,8.9
12021,1574,2013,8.8
12022,3404,2013,8.8
12023,3645,2013,8.8
12024,2777,2013,8.8
12025,3769,2013,8.8
12026,1891,2013,8.8
12027,3571,2013,8.8
12028,3048,2013,8.8
12029,1443,2013,8.8
12030,1203,2013,8.8
12031,22602,2013,8.8
12032,35554,2013,8.8
12033,41533,2013,8.8
12034,25385,2013,8.8
12035,23091,2013,8.8
12036,21758,2013,8.8
12037,7611,2013,8.8
12038,41384,2013,8.8
12039,1293,2013,8.8
12040,31,2013,8.7
12041,3631,2013,8.7
12042,42295,2013,8.7
12043,2454,2013,8.7
12044,295,2013,8.7
12045,1024,2013,8.7
12046,3318,2013,8.7
12047,1611,2013,8.7
12048,5544,2013,8.7
12049,3702,2013,8.7
12050,1725,2013,8.7
12051,3703,2013,8.7
12052,10279,2013,8.7
12053,1123,2013,8.7
12054,20797,2013,8.7
12055,39034,2013,8.7
12056,1597,2013,8.7
12057,37276,2013,8.7
12058,2326,2013,8.7
12059,9515,2013,8.7
12060,20744,2013,8.7
12061,2259,2013,8.6
12062,1758,2013,8.6
12063,3565,2013,8.6
12064,202,2013,8.6
12065,754,2013,8.6
12066,3832,2013,8.6
12067,2293,2013,8.6
12068,31085,2013,8.6
12069,21232,2013,8.6
12070,1846,2013,8.6
12071,41156,2013,8.6
12072,1708,2013,8.6
12073,3738,2013,8.6
12074,1871,2013,8.6
12075,217,2013,8.6
12076,34903,2013,8.6
12077,22127,2013,8.6
12078,35773,2013,8.6
12079,23208,2013,8.6
12080,41644,2013,8.6
12081,2617,2013,8.6
12082,36663,2013,8.6
12083,12166,2013,8.6
12084,7206,2013,8.6
12085,25239,2013,8.6
12086,245,2013,8.6
12087,33063,2013,8.6
12088,7473,2013,8.6
12089,21678,2013,8.6
12090,22621,2013,8.6
12091,41365,2013,8.6
12092,3018,2013,8.5
12093,11719,2013,8.5
12094,2498,2013,8.5
12095,8155,2013,8.5
12096,2032,2013,8.5
12097,3679,2013,8.5
12098,1586,2013,8.5
12099,20682,2013,8.5
12100,2052,2013,8.5
12101,3029,2013,8.5
12102,3806,2013,8.5
12103,20925,2013,8.5
12104,705,2013,8.5
12105,22741,2013,8.5
12106,41604,2013,8.5
12107,41328,2013,8.5
12108,38143,2013,8.5
12109,5289,2013,8.5
12110,31208,2013,8.5
12111,30541,2013,8.5
12112,10952,2013,8.5
12113,3228,2013,8.5
12114,1977,2013,8.4
12115,3481,2013,8.4
12116,30627,2013,8.4
12117,2067,2013,8.4
12118,34003,2013,8.4
12119,1824,2013,8.4
12120,41529,2013,8.4
12121,26158,2013,8.4
12122,12059,2013,8.4
12123,20503,2013,8.4
12124,3052,2013,8.4
12125,42047,2013,8.4
12126,831,2013,8.3
12127,3663,2013,8.3
12128,1709,2013,8.3
12129,335,2013,8.3
12130,1939,2013,8.3
12131,4853,2013,8.3
12132,2193,2013,8.3
12133,7405,2013,8.3
12134,1929,2013,8.3
12135,31018,2013,8.3
12136,10474,2013,8.3
12137,3982,2013,8.3
12138,37733,2013,8.3
12139,2275,2013,8.3
12140,8946,2013,8.3
12141,35363,2013,8.3
12142,414,2013,8.3
12143,30612,2013,8.3
12144,25565,2013,8.3
12145,21263,2013,8.3
12146,38383,2013,8.3
12147,36955,2013,8.3
12148,41343,2013,8.3
12149,30906,2013,8.3
12150,8194,2013,8.3
12151,42058,2013,8.3
12152,8694,2013,8.2
12153,3078,2013,8.2
12154,2423,2013,8.2
12155,2625,2013,8.2
12156,1092,2013,8.2
12157,9401,2013,8.2
12158,1847,2013,8.2
12159,7109,2013,8.2
12160,3987,2013,8.2
12161,46,2013,8.2
12162,3707,2013,8.2
12163,3207,2013,8.2
12164,39873,2013,8.2
12165,2289,2013,8.2
12166,9275,2013,8.1
12167,1561,2013,8.1
12168,35,2013,8.1
12169,2043,2013,8.1
12170,3598,2013,8.1
12171,21618,2013,8.1
12172,254,2013,8.1
12173,9387,2013,8.1
12174,31136,2013,8.1
12175,32423,2013,8.1
12176,3687,2013,8.1
12177,336,2013,8.1
12178,22019,2013,8.1
12179,2146,2013,8.1
12180,41735,2013,8.1
12181,22699,2013,8.1
12182,23142,2013,8.1
12183,22625,2013,8.1
12184,4027,2013,8
12185,3606,2013,8
12186,1976,2013,8
12187,2496,2013,8
12188,1817,2013,8
12189,2713,2013,8
12190,30277,2013,8
12191,383,2013,8
12192,3049,2013,8
12193,7387,2013,8
12194,2583,2013,8
12195,2948,2013,8
12196,349,2013,8
12197,9652,2013,8
12198,10975,2013,8
12199,2458,2013,8
12200,40953,2013,8
12201,25218,2013,8
12202,25258,2013,8
12203,41638,2013,8
12204,112,2013,8
12205,3594,2013,7.9
12206,359412,2013,7.9
12207,2772,2013,7.9
12208,1601,2013,7.9
12209,2015,2013,7.9
12210,3683,2013,7.9
12211,194,2013,7.9
12212,2234,2013,7.9
12213,2908,2013,7.9
12214,41378,2013,7.9
12215,1246,2013,7.9
12216,20609,2013,7.9
12217,254,2013,7.9
12218,40834,2013,7.9
12219,1392,2013,7.9
12220,41518,2013,7.9
12221,369,2013,7.9
12222,12879,2013,7.9
12223,41701,2013,7.9
12224,1057,2013,7.8
12225,2031,2013,7.8
12226,3592,2013,7.8
12227,2566,2013,7.8
12228,41317,2013,7.8
12229,7729,2013,7.8
12230,3245,2013,7.8
12231,2579,2013,7.8
12232,282,2013,7.8
12233,37894,2013,7.8
12234,35233,2013,7.8
12235,31703,2013,7.8
12236,1505,2013,7.8
12237,3495,2013,7.8
12238,1943,2013,7.8
12239,1833,2013,7.8
12240,4568,2013,7.8
12241,2709,2013,7.8
12242,21499,2013,7.8
12243,1106,2013,7.8
12244,22027,2013,7.8
12245,41204,2013,7.8
12246,1568,2013,7.8
12247,2063,2013,7.8
12248,22825,2013,7.8
12249,2509,2013,7.8
12250,837,2013,7.8
12251,23388,2013,7.8
12252,25115,2013,7.8
12253,1616,2013,7.7
12254,3277,2013,7.7
12255,2518,2013,7.7
12256,4072,2013,7.7
12257,125,2013,7.7
12258,3496,2013,7.7
12259,1787,2013,7.7
12260,3302,2013,7.7
12261,1594,2013,7.7
12262,10724,2013,7.7
12263,1065,2013,7.7
12264,3465,2013,7.7
12265,7289,2013,7.7
12266,23377,2013,7.7
12267,1102,2013,7.7
12268,2003,2013,7.7
12269,23517,2013,7.7
12270,41294,2013,7.7
12271,25298,2013,7.7
12272,23173,2013,7.7
12273,30018,2013,7.7
12274,6582,2013,7.7
12275,10168,2013,7.7
12276,3125,2013,7.6
12277,3032,2013,7.6
12278,244,2013,7.6
12279,2447,2013,7.6
12280,2072,2013,7.6
12281,3988,2013,7.6
12282,3723,2013,7.6
12283,1004,2013,7.6
12284,2539,2013,7.6
12285,3641,2013,7.6
12286,3008,2013,7.6
12287,1895,2013,7.6
12288,25647,2013,7.6
12289,20903,2013,7.6
12290,2125,2013,7.6
12291,36894,2013,7.6
12292,23424,2013,7.6
12293,8886,2013,7.6
12294,2563,2013,7.6
12295,21255,2013,7.6
12296,21805,2013,7.6
12297,10529,2013,7.6
12298,22291,2013,7.6
12299,3114,2013,7.6
12300,22516,2013,7.6
12301,31048,2013,7.6
12302,41539,2013,7.6
12303,9607,2013,7.6
12304,41633,2013,7.6
12305,1759,2013,7.5
12306,2422,2013,7.5
12307,7468,2013,7.5
12308,2994,2013,7.5
12309,25971,2013,7.5
12310,1748,2013,7.5
12311,38913,2013,7.5
12312,25754,2013,7.5
12313,1717,2013,7.5
12314,193,2013,7.5
12315,16,2013,7.5
12316,21037,2013,7.5
12317,5519,2013,7.5
12318,32053,2013,7.5
12319,23062,2013,7.5
12320,10618,2013,7.5
12321,8505,2013,7.5
12322,297,2013,7.5
12323,21043,2013,7.5
12324,36123,2013,7.5
12325,40603,2013,7.5
12326,11921,2013,7.5
12327,3827,2013,7.4
12328,2519,2013,7.4
12329,1599,2013,7.4
12330,3837,2013,7.4
12331,2698,2013,7.4
12332,2107,2013,7.4
12333,2464,2013,7.4
12334,2453,2013,7.4
12335,1753,2013,7.4
12336,10051,2013,7.4
12337,3485,2013,7.4
12338,31287,2013,7.4
12339,9721,2013,7.4
12340,1946,2013,7.4
12341,20564,2013,7.4
12342,26047,2013,7.4
12343,4621,2013,7.4
12344,41707,2013,7.4
12345,9617,2013,7.4
12346,21282,2013,7.4
12347,12386,2013,7.4
12348,32203,2013,7.4
12349,41748,2013,7.4
12350,20788,2013,7.4
12351,12976,2013,7.4
12352,1577,2013,7.3
12353,3599,2013,7.3
12354,3529,2013,7.3
12355,3233,2013,7.3
12356,3767,2013,7.3
12357,3151,2013,7.3
12358,2763,2013,7.3
12359,30799,2013,7.3
12360,41284,2013,7.3
12361,21706,2013,7.3
12362,2578,2013,7.3
12363,2524,2013,7.3
12364,25462,2013,7.3
12365,34224,2013,7.3
12366,37763,2013,7.3
12367,1247,2013,7.3
12368,12783,2013,7.3
12369,21073,2013,7.3
12370,5732,2013,7.3
12371,22345,2013,7.3
12372,7941,2013,7.3
12373,5426,2013,7.3
12374,21635,2013,7.3
12375,7916,2013,7.3
12376,31095,2013,7.3
12377,10115,2013,7.2
12378,1999,2013,7.2
12379,1579,2013,7.2
12380,1915,2013,7.2
12381,3955,2013,7.2
12382,3209,2013,7.2
12383,2988,2013,7.2
12384,196,2013,7.2
12385,3586,2013,7.2
12386,3482,2013,7.2
12387,2001,2013,7.2
12388,1911,2013,7.2
12389,3619,2013,7.2
12390,4167,2013,7.2
12391,37404,2013,7.2
12392,4139,2013,7.2
12393,12347,2013,7.2
12394,41517,2013,7.2
12395,38593,2013,7.2
12396,9433,2013,7.2
12397,20657,2013,7.2
12398,1526,2013,7.1
12399,178,2013,7.1
12400,3578,2013,7.1
12401,138,2013,7.1
12402,2854,2013,7.1
12403,3418,2013,7.1
12404,3664,2013,7.1
12405,1487,2013,7.1
12406,2206,2013,7.1
12407,9449,2013,7.1
12408,36423,2013,7.1
12409,26105,2013,7.1
12410,21609,2013,7.1
12411,31207,2013,7.1
12412,32033,2013,7.1
12413,1464,2013,7.1
12414,23309,2013,7.1
12415,7391,2013,7.1
12416,3292,2013,7.1
12417,41728,2013,7.1
12418,41742,2013,7.1
12419,41778,2013,7.1
12420,2569,2013,7
12421,2842,2013,7
12422,2211,2013,7
12423,3323,2013,7
12424,2929,2013,7
12425,2397,2013,7
12426,3714,2013,7
12427,2696,2013,7
12428,1573,2013,7
12429,3588,2013,7
12430,2122,2013,7
12431,2126,2013,7
12432,2955,2013,7
12433,3033,2013,7
12434,2703,2013,7
12435,3672,2013,7
12436,3124,2013,7
12437,12574,2013,7
12438,21794,2013,7
12439,40403,2013,7
12440,13232,2013,7
12441,30123,2013,7
12442,10814,2013,7
12443,21748,2013,7
12444,21127,2013,7
12445,35163,2013,7
12446,2956,2013,7
12447,35193,2013,7
12448,2485,2013,7
12449,12802,2013,7
12450,23308,2013,7
12451,23313,2013,7
12452,41866,2013,7
12453,1081,2013,6.9
12454,7531,2013,6.9
12455,2188,2013,6.9
12456,1937,2013,6.9
12457,21829,2013,6.9
12458,1923,2013,6.9
12459,3449,2013,6.9
12460,7108,2013,6.9
12461,4759,2013,6.9
12462,3142,2013,6.9
12463,3164,2013,6.9
12464,25802,2013,6.9
12465,826,2013,6.9
12466,41288,2013,6.9
12467,30667,2013,6.9
12468,30618,2013,6.9
12469,34184,2013,6.9
12470,41775,2013,6.9
12471,1572,2013,6.8
12472,195,2013,6.8
12473,1693,2013,6.8
12474,3861,2013,6.8
12475,1867,2013,6.8
12476,3422,2013,6.8
12477,6273,2013,6.8
12478,4645,2013,6.8
12479,3709,2013,6.8
12480,32993,2013,6.8
12481,23542,2013,6.8
12482,21253,2013,6.8
12483,24917,2013,6.8
12484,41606,2013,6.8
12485,4165,2013,6.8
12486,656,2013,6.8
12487,41849,2013,6.8
12488,10594,2013,6.8
12489,41774,2013,6.8
12490,22325,2013,6.8
12491,41364,2013,6.8
12492,21169,2013,6.8
12493,22486,2013,6.8
12494,25042,2013,6.7
12495,1082,2013,6.7
12496,1737,2013,6.7
12497,2981,2013,6.7
12498,1546,2013,6.7
12499,1149,2013,6.7
12500,11163,2013,6.7
12501,2008,2013,6.7
12502,3219,2013,6.7
12503,1495,2013,6.7
12504,2114,2013,6.7
12505,1724,2013,6.7
12506,36393,2013,6.7
12507,7522,2013,6.7
12508,3252,2013,6.7
12509,2769,2013,6.7
12510,2187,2013,6.7
12511,31052,2013,6.7
12512,41698,2013,6.7
12513,3351,2013,6.7
12514,23053,2013,6.7
12515,10153,2013,6.7
12516,1088,2013,6.7
12517,7113,2013,6.7
12518,21102,2013,6.7
12519,41003,2013,6.7
12520,41309,2013,6.7
12521,36703,2013,6.7
12522,34404,2013,6.7
12523,271,2013,6.7
12524,30256,2013,6.7
12525,41382,2013,6.7
12526,1108,2013,6.6
12527,1626,2013,6.6
12528,1804,2013,6.6
12529,1918,2013,6.6
12530,3149,2013,6.6
12531,3084,2013,6.6
12532,3966,2013,6.6
12533,30309,2013,6.6
12534,1604,2013,6.6
12535,41457,2013,6.6
12536,41417,2013,6.6
12537,41577,2013,6.6
12538,3078,2013,6.6
12539,33323,2013,6.6
12540,41655,2013,6.6
12541,40387,2013,6.6
12542,2247,2013,6.6
12543,21422,2013,6.6
12544,26021,2013,6.6
12545,12421,2013,6.6
12546,3044,2013,6.6
12547,23613,2013,6.6
12548,1632,2013,6.6
12549,8908,2013,6.6
12550,13074,2013,6.6
12551,32673,2013,6.5
12552,11644,2013,6.5
12553,2503,2013,6.5
12554,2976,2013,6.5
12555,368,2013,6.5
12556,3407,2013,6.5
12557,7022,2013,6.5
12558,1521,2013,6.5
12559,1374,2013,6.5
12560,4579,2013,6.5
12561,1745,2013,6.5
12562,20653,2013,6.5
12563,21078,2013,6.5
12564,36964,2013,6.5
12565,31263,2013,6.5
12566,25054,2013,6.5
12567,25703,2013,6.5
12568,33713,2013,6.5
12569,38033,2013,6.5
12570,37863,2013,6.5
12571,11673,2013,6.5
12572,3635,2013,6.5
12573,41667,2013,6.5
12574,41584,2013,6.5
12575,35135,2013,6.5
12576,41175,2013,6.5
12577,25602,2013,6.5
12578,37203,2013,6.5
12579,1141,2013,6.4
12580,32553,2013,6.4
12581,332,2013,6.4
12582,2336,2013,6.4
12583,3456,2013,6.4
12584,1962,2013,6.4
12585,214,2013,6.4
12586,2795,2013,6.4
12587,1578,2013,6.4
12588,22342,2013,6.4
12589,2044,2013,6.4
12590,7617,2013,6.4
12591,41467,2013,6.4
12592,3122,2013,6.4
12593,40803,2013,6.4
12594,7659,2013,6.4
12595,31313,2013,6.4
12596,7529,2013,6.4
12597,33293,2013,6.4
12598,30237,2013,6.4
12599,41369,2013,6.4
12600,2313,2013,6.4
12601,41641,2013,6.4
12602,31773,2013,6.4
12603,23214,2013,6.4
12604,4153,2013,6.4
12605,41837,2013,6.4
12606,2329,2013,6.3
12607,226,2013,6.3
12608,3322,2013,6.3
12609,2782,2013,6.3
12610,3276,2013,6.3
12611,1605,2013,6.3
12612,3492,2013,6.3
12613,1964,2013,6.3
12614,1835,2013,6.3
12615,22843,2013,6.3
12616,41582,2013,6.3
12617,39143,2013,6.3
12618,21633,2013,6.3
12619,25876,2013,6.3
12620,10323,2013,6.3
12621,22705,2013,6.3
12622,30051,2013,6.3
12623,38113,2013,6.3
12624,21643,2013,6.3
12625,3656,2013,6.2
12626,3615,2013,6.2
12627,3896,2013,6.2
12628,3316,2013,6.2
12629,2532,2013,6.2
12630,11031,2013,6.2
12631,2314,2013,6.2
12632,7304,2013,6.2
12633,3557,2013,6.2
12634,3303,2013,6.2
12635,3944,2013,6.2
12636,2266,2013,6.2
12637,3225,2013,6.2
12638,2463,2013,6.2
12639,2389,2013,6.2
12640,41697,2013,6.2
12641,3066,2013,6.2
12642,2145,2013,6.2
12643,40573,2013,6.2
12644,2246,2013,6.2
12645,7593,2013,6.2
12646,23198,2013,6.2
12647,1914,2013,6.2
12648,3507,2013,6.2
12649,22346,2013,6.2
12650,36433,2013,6.2
12651,2298,2013,6.2
12652,31001,2013,6.2
12653,2149,2013,6.2
12654,3011,2013,6.2
12655,6507,2013,6.2
12656,6713,2013,6.2
12657,838,2013,6.2
12658,41845,2013,6.2
12659,9743,2013,6.1
12660,3523,2013,6.1
12661,11711,2013,6.1
12662,2667,2013,6.1
12663,13231,2013,6.1
12664,3584,2013,6.1
12665,1243,2013,6.1
12666,1722,2013,6.1
12667,3576,2013,6.1
12668,5309,2013,6.1
12669,1684,2013,6.1
