UNITID,XBAREVCT,BAREVCT,XBAEXCLU,BAEXCLU,XBAAC150,BAAC150,XBANC100,BANC100,XBAGR100,BAGR100,XBANC150,BANC150,XBAGR150,BAGR150,XBAAEXCL,BAAEXCL,XBAAC200,BAAC200,XBANC20A,BANC200A,XBASTEND,BASTEND,XBANC200,BANC200,XBAGR200,BAGR200,XL4REVCT,L4REVCT,XL4EXCLU,L4EXCLU,XL4AC150,L4AC150,XL4NC100,L4NC100,XL4GR100,L4GR100,XL4NC150,L4NC150,XL4GR150,L4GR150,XL4AEXCL,L4AEXCL,XL4AC200,L4AC200,XL4NC20A,L4NC200A,XL4STEND,L4STEND,XL4NC200,L4NC200,XL4GR200,L4GR200
448114,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,888,R,1,R,887,R,533,R,60,R,559,R,63,Z,0,R,887,Z,0,Z,0,R,559,R,63
448123,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,130,R,0,R,130,R,0,R,0,R,120,R,92,Z,0,R,130,Z,0,Z,0,R,120,R,92
448141,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,25,R,0,R,25,R,7,R,28,R,13,R,52,R,0,R,25,R,12,R,0,R,25,R,100
448150,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,109,R,0,R,109,R,0,R,0,R,61,R,56,R,0,R,109,R,19,R,0,R,80,R,73
448196,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,279,R,0,R,279,R,197,R,71,R,228,R,82,R,0,R,279,R,0,R,0,R,228,R,82
448202,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,35,R,0,R,35,R,2,R,6,R,11,R,31,R,0,R,35,R,1,R,2,R,12,R,34
448211,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,35,R,0,R,35,R,28,R,80,R,28,R,80,Z,0,R,35,Z,0,Z,0,R,28,R,80
448220,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,33,R,0,R,33,R,15,R,45,R,25,R,76,Z,0,R,33,Z,0,Z,0,R,25,R,76
448248,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,187,R,0,R,187,R,89,R,48,R,157,R,84,Z,0,R,187,Z,0,Z,0,R,157,R,84
448257,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,41,R,0,R,41,R,24,R,59,R,31,R,76,Z,0,R,41,Z,0,Z,0,R,31,R,76
448275,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,55,R,0,R,55,R,47,R,85,R,47,R,85,Z,0,R,55,Z,0,Z,0,R,47,R,85
448345,R,43,R,0,R,43,R,5,R,12,R,6,R,14,R,0,R,43,R,0,R,0,R,6,R,14,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
448415,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,246,R,9,R,237,R,17,R,7,R,142,R,60,R,0,R,237,R,0,R,0,R,142,R,60
448424,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,33,R,0,R,33,R,6,R,18,R,22,R,67,Z,0,R,33,R,2,Z,0,R,24,R,73
448433,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,998,R,2,R,996,R,290,R,29,R,634,R,64,R,0,R,996,R,5,R,0,R,639,R,64
448451,R,23,R,0,R,23,R,3,R,13,R,4,R,17,Z,0,R,23,Z,0,Z,0,R,4,R,17,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
448460,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,39,R,1,R,38,R,10,R,26,R,13,R,34,R,0,R,38,R,1,Z,0,R,14,R,37
448488,R,25,R,1,R,24,Z,0,R,0,R,3,R,13,Z,0,R,24,Z,0,Z,0,R,3,R,13,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
448503,R,29,R,1,R,28,R,3,R,11,R,4,R,14,Z,0,R,28,Z,0,Z,0,R,4,R,14,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
448512,R,14,R,0,R,14,R,3,R,21,R,3,R,21,Z,0,R,14,Z,0,Z,0,R,3,R,21,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
448567,R,65,R,0,R,65,Z,0,R,0,R,6,R,9,Z,0,R,65,R,1,R,1,R,7,R,11,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
448576,R,67,R,0,R,67,R,12,R,18,R,21,R,31,R,0,R,67,R,1,R,1,R,22,R,33,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
448585,R,30,R,0,R,30,Z,0,R,0,Z,0,R,0,Z,0,R,30,R,0,R,0,R,0,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
448594,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,304,R,0,R,304,R,24,R,8,R,59,R,19,R,0,R,304,R,17,R,30,R,76,R,25
448600,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,9,R,0,R,9,Z,0,R,0,R,5,R,56,Z,0,R,9,R,4,Z,0,R,9,R,100
448619,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,64,R,0,R,64,R,31,R,48,R,37,R,58,Z,0,R,64,Z,0,Z,0,R,37,R,58
448628,R,21,R,0,R,21,R,7,R,33,R,7,R,33,Z,0,R,21,Z,0,Z,0,R,7,R,33,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
448646,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,189,R,0,R,189,R,77,R,41,R,114,R,60,Z,0,R,189,Z,0,Z,0,R,114,R,60
448664,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,51,R,0,R,51,R,30,R,59,R,30,R,59,Z,0,R,51,R,2,Z,0,R,32,R,63
448707,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,203,R,0,R,203,R,144,R,71,R,144,R,71,R,0,R,203,R,0,R,0,R,144,R,71
448716,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,333,R,0,R,333,R,226,R,68,R,226,R,68,R,0,R,333,R,0,R,0,R,226,R,68
448734,R,1,R,0,R,1,R,1,R,100,R,1,R,100,Z,0,R,1,Z,0,Z,0,R,1,R,100,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
448752,R,31,R,0,R,31,R,21,R,68,R,21,R,68,Z,0,R,31,Z,0,Z,0,R,21,R,68,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
448761,R,60,R,14,R,46,Z,0,R,0,R,15,R,33,Z,0,R,46,Z,0,Z,0,R,15,R,33,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
448770,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,236,R,2,R,234,R,112,R,48,R,151,R,65,Z,0,R,234,Z,0,Z,0,R,151,R,65
448789,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,556,R,0,R,556,R,88,R,16,R,180,R,32,R,0,R,556,R,9,R,4,R,189,R,34
448798,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,127,R,0,R,127,Z,0,R,0,R,33,R,26,Z,0,R,127,Z,0,Z,0,R,33,R,26
448822,R,48,R,0,R,48,R,2,R,4,R,7,R,15,R,0,R,48,R,0,R,0,R,7,R,15,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
448840,R,271,R,0,R,271,R,42,R,15,R,89,R,33,R,0,R,271,R,6,R,4,R,95,R,35,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
448859,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,68,R,1,R,67,R,45,R,67,R,48,R,72,Z,0,R,67,Z,0,Z,0,R,48,R,72
448886,R,288,R,3,R,285,R,75,R,26,R,123,R,43,R,0,R,285,R,11,R,4,R,134,R,47,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
448895,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,447,R,0,R,447,R,145,R,32,R,253,R,57,R,0,R,447,R,0,R,0,R,253,R,57
448974,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,373,R,1,R,372,R,172,R,46,R,203,R,55,Z,0,R,372,Z,0,Z,0,R,203,R,55
448983,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,261,R,1,R,260,R,136,R,52,R,150,R,58,Z,0,R,260,Z,0,Z,0,R,150,R,58
449010,R,7,R,0,R,7,Z,0,R,0,Z,0,R,0,Z,0,R,7,Z,0,Z,0,Z,0,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
449074,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,926,R,1,R,925,R,185,R,20,R,644,R,70,Z,0,R,925,R,42,R,9,R,686,R,74
449083,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,211,R,0,R,211,R,162,R,77,R,162,R,77,Z,0,R,211,Z,0,Z,0,R,162,R,77
449092,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,255,R,0,R,255,R,211,R,83,R,211,R,83,Z,0,R,255,Z,0,Z,0,R,211,R,83
449117,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,31,R,0,R,31,R,1,R,3,R,13,R,42,Z,0,R,31,Z,0,Z,0,R,13,R,42
449126,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,27,R,0,R,27,R,2,R,7,R,12,R,44,Z,0,R,27,Z,0,Z,0,R,12,R,44
449144,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,226,R,0,R,226,R,152,R,67,R,163,R,72,R,0,R,226,R,6,R,2,R,169,R,75
449153,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,185,R,0,R,185,R,120,R,65,R,129,R,70,R,0,R,185,R,6,R,6,R,135,R,73
449162,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,96,R,1,R,95,R,10,R,11,R,33,R,35,Z,0,R,95,Z,0,Z,0,R,33,R,35
449171,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,67,R,1,R,66,R,15,R,23,R,40,R,61,Z,0,R,66,Z,0,R,1,R,40,R,61
449180,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,93,R,0,R,93,R,8,R,9,R,25,R,27,Z,0,R,93,Z,0,Z,0,R,25,R,27
449199,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,72,R,0,R,72,R,9,R,13,R,24,R,33,Z,0,R,72,Z,0,Z,0,R,24,R,33
449205,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,57,R,0,R,57,R,12,R,21,R,24,R,42,Z,0,R,57,Z,0,Z,0,R,24,R,42
449214,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,64,R,0,R,64,R,15,R,23,R,33,R,52,Z,0,R,64,Z,0,Z,0,R,33,R,52
449223,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,134,R,0,R,134,R,20,R,15,R,39,R,29,Z,0,R,134,R,3,R,4,R,42,R,31
449232,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,116,R,0,R,116,R,20,R,17,R,40,R,34,Z,0,R,116,Z,0,Z,0,R,40,R,34
449241,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,31,R,0,R,31,R,5,R,16,R,17,R,55,Z,0,R,31,Z,0,Z,0,R,17,R,55
449250,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,265,R,1,R,264,R,175,R,66,R,212,R,80,R,0,R,264,R,0,R,0,R,212,R,80
449269,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,683,R,0,R,683,R,345,R,51,R,458,R,67,R,0,R,683,R,2,R,0,R,460,R,67
449302,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,12,R,0,R,12,R,1,R,8,R,3,R,25,Z,0,R,12,Z,0,Z,0,R,3,R,25
449311,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,350,R,0,R,350,R,151,R,43,R,192,R,55,Z,0,R,350,Z,0,Z,0,R,192,R,55
449320,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,572,R,0,R,572,R,84,R,15,R,394,R,69,Z,0,R,572,Z,0,Z,0,R,394,R,69
449339,R,14,R,0,R,14,R,2,R,14,R,3,R,21,R,0,R,14,R,0,R,3,R,3,R,21,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
449357,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,34,R,0,R,34,R,10,R,29,R,10,R,29,R,0,R,34,R,0,R,0,R,10,R,29
449366,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,390,R,0,R,390,R,298,R,76,R,339,R,87,Z,0,R,390,Z,0,Z,0,R,339,R,87
449384,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,2,R,0,R,2,Z,0,R,0,Z,0,R,0,Z,0,R,2,Z,0,Z,0,Z,0,R,0
449393,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,42,R,0,R,42,R,31,R,74,R,34,R,81,Z,0,R,42,R,1,Z,0,R,35,R,83
449436,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,151,R,0,R,151,R,100,R,66,R,133,R,88,Z,0,R,151,Z,0,Z,0,R,133,R,88
449445,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,96,R,0,R,96,R,65,R,68,R,94,R,98,R,0,R,96,R,0,R,0,R,94,R,98
449454,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,34,R,0,R,34,R,15,R,44,R,17,R,50,R,0,R,34,R,2,R,0,R,19,R,56
449463,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,55,R,3,R,52,R,15,R,29,R,41,R,79,Z,0,R,52,Z,0,Z,0,R,41,R,79
449472,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,23,R,0,R,23,R,20,R,87,R,20,R,87,Z,0,R,23,Z,0,Z,0,R,20,R,87
449490,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,166,R,0,R,166,R,51,R,31,R,133,R,80,Z,0,R,166,Z,0,Z,0,R,133,R,80
449506,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,42,R,0,R,42,R,41,R,98,R,41,R,98,Z,0,R,42,Z,0,Z,0,R,41,R,98
449524,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,30,R,0,R,30,R,28,R,93,R,28,R,93,Z,0,R,30,Z,0,Z,0,R,28,R,93
449533,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,124,R,0,R,124,R,83,R,67,R,91,R,73,Z,0,R,124,Z,0,Z,0,R,91,R,73
449597,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,16,R,0,R,16,R,1,R,6,R,1,R,6,Z,0,R,16,Z,0,Z,0,R,1,R,6
449603,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,32,R,0,R,32,R,12,R,38,R,22,R,69,Z,0,R,32,Z,0,Z,0,R,22,R,69
449612,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,53,R,0,R,53,R,6,R,11,R,31,R,58,Z,0,R,53,Z,0,Z,0,R,31,R,58
449658,R,26,R,0,R,26,Z,0,R,0,R,2,R,8,Z,0,R,26,Z,0,Z,0,R,2,R,8,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
449667,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,35,R,0,R,35,R,27,R,77,R,28,R,80,Z,0,R,35,Z,0,Z,0,R,28,R,80
449685,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,32,R,0,R,32,R,24,R,75,R,26,R,81,Z,0,R,32,Z,0,Z,0,R,26,R,81
449700,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,172,R,0,R,172,R,95,R,55,R,114,R,66,Z,0,R,172,Z,0,Z,0,R,114,R,66
449719,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,116,R,0,R,116,R,62,R,53,R,89,R,77,R,0,R,116,R,0,R,0,R,89,R,77
449728,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,8,R,0,R,8,R,5,R,63,R,5,R,63,Z,0,R,8,Z,0,Z,0,R,5,R,63
449746,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,36,R,0,R,36,R,0,R,0,R,33,R,92,Z,0,R,36,Z,0,Z,0,R,33,R,92
449764,R,15,R,0,R,15,R,5,R,33,R,5,R,33,Z,0,R,15,Z,0,Z,0,R,5,R,33,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
449773,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,196,R,0,R,196,R,108,R,55,R,151,R,77,Z,0,R,196,Z,0,Z,0,R,151,R,77
449782,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,12,R,0,R,12,R,5,R,42,R,8,R,67,Z,0,R,12,Z,0,Z,0,R,8,R,67
449791,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,209,R,0,R,209,R,166,R,79,R,181,R,87,Z,0,R,209,Z,0,Z,0,R,181,R,87
449807,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,92,R,0,R,92,R,78,R,85,R,78,R,85,Z,0,R,92,Z,0,Z,0,R,78,R,85
449816,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,71,R,0,R,71,R,45,R,63,R,45,R,63,R,0,R,71,R,3,R,0,R,48,R,68
449852,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,30,R,0,R,30,R,2,R,7,R,11,R,37,Z,0,R,30,Z,0,Z,0,R,11,R,37
449861,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,478,R,0,R,478,Z,0,R,0,R,239,R,50,Z,0,R,478,Z,0,Z,0,R,239,R,50
449870,R,4,R,0,R,4,R,2,R,50,R,2,R,50,Z,0,R,4,Z,0,Z,0,R,2,R,50,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
449898,R,8,R,0,R,8,Z,0,R,0,Z,0,R,0,Z,0,R,8,Z,0,Z,0,Z,0,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
449904,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,285,R,0,R,285,R,71,R,25,R,105,R,37,R,0,R,285,R,0,R,0,R,105,R,37
449959,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,97,R,0,R,97,R,0,R,0,R,75,R,77,R,0,R,97,R,0,R,0,R,75,R,77
449968,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,165,R,0,R,165,R,1,R,1,R,120,R,73,R,0,R,165,R,0,R,0,R,120,R,73
449977,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,135,R,0,R,135,R,1,R,1,R,105,R,78,Z,0,R,135,Z,0,Z,0,R,105,R,78
449986,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,145,R,0,R,145,R,0,R,0,R,104,R,72,R,0,R,145,R,6,R,1,R,110,R,76
449995,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,102,R,1,R,101,R,1,R,1,R,83,R,82,Z,0,R,101,Z,0,Z,0,R,83,R,82
450003,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,27,R,0,R,27,Z,0,R,0,R,5,R,19,Z,0,R,27,Z,0,Z,0,R,5,R,19
450021,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,314,R,0,R,314,R,300,R,96,R,300,R,96,Z,0,R,314,Z,0,Z,0,R,300,R,96
450058,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,713,R,0,R,713,R,200,R,28,R,441,R,62,Z,0,R,713,Z,0,Z,0,R,441,R,62
450067,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,397,R,0,R,397,R,99,R,25,R,254,R,64,Z,0,R,397,Z,0,Z,0,R,254,R,64
450076,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,937,R,0,R,937,R,159,R,17,R,514,R,55,Z,0,R,937,Z,0,Z,0,R,514,R,55
450119,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,217,R,0,R,217,R,198,R,91,R,207,R,95,Z,0,R,217,Z,0,Z,0,R,207,R,95
450128,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,255,R,0,R,255,R,177,R,69,R,177,R,69,Z,0,R,255,Z,0,Z,0,R,177,R,69
450146,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,17,R,0,R,17,Z,0,R,0,R,3,R,18,R,0,R,17,R,0,R,0,R,3,R,18
450173,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,8743,R,3,R,8740,R,3264,R,37,R,4263,R,49,R,0,R,8740,R,140,R,40,R,4403,R,50
450182,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,350,R,0,R,350,R,100,R,29,R,245,R,70,R,0,R,350,R,0,R,0,R,245,R,70
450191,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,55,R,3,R,52,R,5,R,10,R,5,R,10,Z,0,R,52,Z,0,Z,0,R,5,R,10
450395,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,60,R,0,R,60,R,46,R,77,R,46,R,77,Z,0,R,60,Z,0,Z,0,R,46,R,77
450401,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,272,R,0,R,272,R,176,R,65,R,185,R,68,R,0,R,272,R,0,R,0,R,185,R,68
450483,R,1,R,0,R,1,Z,0,R,0,Z,0,R,0,R,0,R,1,R,0,R,0,R,0,R,0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
450580,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,47,R,0,R,47,R,0,R,0,R,24,R,51,R,0,R,47,R,0,R,0,R,24,R,51
450599,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,86,R,0,R,86,R,1,R,1,R,31,R,36,R,0,R,86,R,0,R,0,R,31,R,36
450605,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,57,R,0,R,57,R,1,R,2,R,32,R,56,Z,0,R,57,Z,0,Z,0,R,32,R,56
450614,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,57,R,0,R,57,R,1,R,2,R,34,R,60,R,0,R,57,R,0,R,0,R,34,R,60
450623,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,30,R,0,R,30,R,0,R,0,R,16,R,53,R,0,R,30,R,0,R,0,R,16,R,53
450641,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,22,R,0,R,22,R,0,R,0,R,11,R,50,Z,0,R,22,Z,0,Z,0,R,11,R,50
450650,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,84,R,0,R,84,R,7,R,8,R,69,R,82,Z,0,R,84,Z,0,Z,0,R,69,R,82
450669,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,159,R,0,R,159,R,138,R,87,R,138,R,87,Z,0,R,159,Z,0,Z,0,R,138,R,87
450678,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,142,R,0,R,142,R,112,R,79,R,112,R,79,Z,0,R,142,Z,0,Z,0,R,112,R,79
450696,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,184,R,0,R,184,R,15,R,8,R,120,R,65,R,0,R,184,R,5,R,0,R,125,R,68
450702,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,189,R,0,R,189,R,32,R,17,R,121,R,64,R,0,R,189,R,21,R,0,R,142,R,75
450720,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,169,R,0,R,169,R,23,R,14,R,88,R,52,R,0,R,169,R,0,R,0,R,88,R,52
450739,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,104,R,0,R,104,R,21,R,20,R,72,R,69,R,0,R,104,R,0,R,0,R,72,R,69
450757,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,54,R,0,R,54,R,0,R,0,R,34,R,63,R,0,R,54,R,0,R,0,R,34,R,63
450784,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,77,R,0,R,77,R,13,R,17,R,33,R,43,Z,0,R,77,Z,0,Z,0,R,33,R,43
450793,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,90,R,0,R,90,R,27,R,30,R,48,R,53,Z,0,R,90,Z,0,Z,0,R,48,R,53
450809,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,66,R,0,R,66,R,5,R,8,R,17,R,26,Z,0,R,66,R,2,R,1,R,19,R,29
450818,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,101,R,0,R,101,R,11,R,11,R,33,R,33,Z,0,R,101,Z,0,Z,0,R,33,R,33
450827,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,97,R,0,R,97,R,26,R,27,R,52,R,54,Z,0,R,97,Z,0,Z,0,R,52,R,54
450836,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,97,R,0,R,97,R,9,R,9,R,24,R,25,Z,0,R,97,Z,0,Z,0,R,24,R,25
450845,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,R,38,R,0,R,38,R,11,R,29,R,16,R,42,Z,0,R,38,Z,0,Z,0,R,16,R,42
