"UNITID","privateprofit_total_salary_wage","private_nonprofit_total_salary_wage","public_total_salary_wage"
"459073","265281",NULL,NULL
"459107","2562832",NULL,NULL
"459116","784781",NULL,NULL
"459125","171334",NULL,NULL
"459134","340355",NULL,NULL
"459143","399606",NULL,NULL
"459152","1187120",NULL,NULL
"459161","976153",NULL,NULL
"459170","349472",NULL,NULL
"459189","332788",NULL,NULL
"459198","1024896",NULL,NULL
"459204","8515929",NULL,NULL
"459213","7808650",NULL,NULL
"459222","1330793",NULL,NULL
"459231","1344383",NULL,NULL
"459259","4336662",NULL,NULL
"459268","4325646",NULL,NULL
"459277","1851119",NULL,NULL
"459286","1076049",NULL,NULL
"459295","467641",NULL,NULL
"459301","619308",NULL,NULL
"459310","579551",NULL,NULL
"459338","63300",NULL,NULL
"459347","409620",NULL,NULL
"459356","2016835",NULL,NULL
"459365","195761",NULL,NULL
"459374","188151",NULL,NULL
"459392","271552",NULL,NULL
"459426","462436",NULL,NULL
"459453","669149",NULL,NULL
"459462","496089",NULL,NULL
"459471","40369",NULL,NULL
"459480","127664",NULL,NULL
"459499","98275",NULL,NULL
"459514","432872",NULL,NULL
"459523","68682",NULL,NULL
"459532","327660",NULL,NULL
"459541","245603",NULL,NULL
"459550","870365",NULL,NULL
"459569","64633",NULL,NULL
"459578","548870",NULL,NULL
"459587","1967290",NULL,NULL
"459596","2066417",NULL,NULL
"459602","1415312",NULL,NULL
"459611","1559017",NULL,NULL
"459620","558081",NULL,NULL
"459639","1815489",NULL,NULL
"459648","810218",NULL,NULL
"459657","1413005",NULL,NULL
"459666","1089870",NULL,NULL
"459675","1318477",NULL,NULL
"459684","354916",NULL,NULL
"459693","1653913",NULL,NULL
"459709","1684561",NULL,NULL
"459718","2039122",NULL,NULL
"459833","576925",NULL,NULL
"459842","2018207",NULL,NULL
"459851","2900231",NULL,NULL
"459930","5803180",NULL,NULL
"459958","1917185",NULL,NULL
"459967","1483241",NULL,NULL
"459985","1302676",NULL,NULL
"459994","4941739",NULL,NULL
"460002","42175",NULL,NULL
"460011","617383",NULL,NULL
"460020","2799793",NULL,NULL
"460039","3442767",NULL,NULL
"460048","3150591",NULL,NULL
"460057","253260",NULL,NULL
"460066","402136",NULL,NULL
"460093","678550",NULL,NULL
"460109","700058",NULL,NULL
"460118","712723",NULL,NULL
"460127","599602",NULL,NULL
"460136","3272636",NULL,NULL
"460145","1014817",NULL,NULL
"460172","1110444",NULL,NULL
"460181","4172000",NULL,NULL
"460190","3574000",NULL,NULL
"460206","3994000",NULL,NULL
"460215","2477417",NULL,NULL
"460358","2004103",NULL,NULL
"460367","2389493",NULL,NULL
"460455","531234",NULL,NULL
"460473","162248",NULL,NULL
"460516","507015",NULL,NULL
"460525","837941",NULL,NULL
"460534","878166",NULL,NULL
"460543","6734000",NULL,NULL
"460552","856000",NULL,NULL
"460561","258039",NULL,NULL
"460613","3199347",NULL,NULL
"460631","776313",NULL,NULL
"460640","246598",NULL,NULL
"460695","1017050",NULL,NULL
"460701","519766",NULL,NULL
"460710","860576",NULL,NULL
"460729","2204842",NULL,NULL
"460738","7221400",NULL,NULL
"460747","8273596",NULL,NULL
"460756","2710685",NULL,NULL
"460765","142005",NULL,NULL
"460774","2589694",NULL,NULL
"460817","2519808",NULL,NULL
"460826","1756319",NULL,NULL
"460835","1545946",NULL,NULL
"460844","2277646",NULL,NULL
"460853","2419783",NULL,NULL
"460862","1275539",NULL,NULL
"460871","4249271",NULL,NULL
"460905","200570",NULL,NULL
"460914","1013594",NULL,NULL
"460923","3114727",NULL,NULL
"460932","210000",NULL,NULL
"460950","392836",NULL,NULL
"460969","322333",NULL,NULL
"460978","356555",NULL,NULL
"460987","257902",NULL,NULL
"460996","331454",NULL,NULL
"461005","1955860",NULL,NULL
"461023","2119727",NULL,NULL
"461041","1197797",NULL,NULL
"461111","202694",NULL,NULL
"461148","20856372",NULL,NULL
"461157","686000",NULL,NULL
"461175","381994",NULL,NULL
"461193","2364762",NULL,NULL
"461218","264855",NULL,NULL
"461227","184488",NULL,NULL
"461254","96238",NULL,NULL
"461263","780095",NULL,NULL
"461272","388737",NULL,NULL
"461281","789487",NULL,NULL
"461290","579933",NULL,NULL
"461324","596330",NULL,NULL
"461333","680233",NULL,NULL
"461342","249081",NULL,NULL
"461351","1046335",NULL,NULL
"461360","277037",NULL,NULL
"461379","159138",NULL,NULL
"461388","117663",NULL,NULL
"461397","830503",NULL,NULL
"461412","550993",NULL,NULL
"461421","2399544",NULL,NULL
"461430","1092206",NULL,NULL
"461449","435000",NULL,NULL
"461476","55350",NULL,NULL
"461494","436327",NULL,NULL
"461500","224755",NULL,NULL
"461537","51729",NULL,NULL
"461546","177743",NULL,NULL
"461555","667015",NULL,NULL
"461564","229130",NULL,NULL
"461573","676990",NULL,NULL
"461582","507112",NULL,NULL
"461591","652301",NULL,NULL
"461607","440854",NULL,NULL
"461625","219457",NULL,NULL
"461652","181377",NULL,NULL
"461670","310786",NULL,NULL
"461689","830623",NULL,NULL
"461698","469171",NULL,NULL
"461704","820168",NULL,NULL
"461713","226815",NULL,NULL
"461722","260542",NULL,NULL
"461731","338661",NULL,NULL
"461740","244688",NULL,NULL
"461768","1226326",NULL,NULL
"461777","270433",NULL,NULL
"461786","100000",NULL,NULL
"461801","374057",NULL,NULL
"461810","119275",NULL,NULL
"461829","2025707",NULL,NULL
"461838","184879",NULL,NULL
"461856","2244297",NULL,NULL
"461865","453500",NULL,NULL
"461874","308776",NULL,NULL
"461883","1094114",NULL,NULL
"461892","753234",NULL,NULL
"461908","675000",NULL,NULL
"461917","593494",NULL,NULL
"461926","360758",NULL,NULL
"461935","106980",NULL,NULL
"461944","228297",NULL,NULL
"461953","603132",NULL,NULL
"461962","2404698",NULL,NULL
"461971","159795",NULL,NULL
"461980","857353",NULL,NULL
"461999","129226",NULL,NULL
"462008","1149722",NULL,NULL
"462017","368071",NULL,NULL
"462026","16452",NULL,NULL
"462035","692317",NULL,NULL
"462053","469682",NULL,NULL
"462062","988076",NULL,NULL
"462071","871333",NULL,NULL
"462309","380034",NULL,NULL
"462318","344287",NULL,NULL
"462327","152267",NULL,NULL
"462336","125279",NULL,NULL
"462345","460989",NULL,NULL
"462363","893564",NULL,NULL
"462372","1234372",NULL,NULL
"462390","552832",NULL,NULL
"466152","735450",NULL,NULL
"466161","539285",NULL,NULL
"466170","932737",NULL,NULL
"466189","683000",NULL,NULL
"466514","1849729",NULL,NULL
"466921","4673909",NULL,NULL
"466930","3505951",NULL,NULL
"467058","1298308",NULL,NULL
"467094","682246",NULL,NULL
"467155","3210283",NULL,NULL
"467340","545984",NULL,NULL
"467368","2120516",NULL,NULL
"467784","2767961",NULL,NULL
"467793","1177205",NULL,NULL
"467809","451930",NULL,NULL
"467863","907447",NULL,NULL
"467872","957660",NULL,NULL
"467881","2514403",NULL,NULL
"467906","672432",NULL,NULL
"468006","600953",NULL,NULL
"468015","2433447",NULL,NULL
"468024","3445722",NULL,NULL
"468398","1188943",NULL,NULL
"468732","2331674",NULL,NULL
"468866","11672",NULL,NULL
"468963","2253228",NULL,NULL
"469054","1922084",NULL,NULL
"469197","339818",NULL,NULL
"469610","3493589",NULL,NULL
"469629","1464682",NULL,NULL
"469638","1179143",NULL,NULL
"469647","1131803",NULL,NULL
"469911","595295",NULL,NULL
"469920","578521",NULL,NULL
"469957","980289",NULL,NULL
"469993","119058",NULL,NULL
"470047","224622",NULL,NULL
"470092","3518400",NULL,NULL
"470162","4125348",NULL,NULL
"470223","38100",NULL,NULL
"470296","54423",NULL,NULL
"470393","516051",NULL,NULL
"470852","733507",NULL,NULL
"470861","1229750",NULL,NULL
"470870","918031",NULL,NULL
"470889","1975093",NULL,NULL
"470898","1420177",NULL,NULL
"470904","909499",NULL,NULL
"474881","1583392",NULL,NULL
"474915","892395",NULL,NULL
"474924","692964",NULL,NULL
"474933","179799",NULL,NULL
"474942","238820",NULL,NULL
"474997","2289781",NULL,NULL
"475015","1601572",NULL,NULL
"475024","1418315",NULL,NULL
"475042","1722003",NULL,NULL
"475060","1471767",NULL,NULL
"475079","743364",NULL,NULL
"475097","2496962",NULL,NULL
"475121","47130363",NULL,NULL
"475130","906973",NULL,NULL
"475194","1247328",NULL,NULL
"475255","195210",NULL,NULL
"475282","317075",NULL,NULL
"475291","1391270",NULL,NULL
"475325","988031",NULL,NULL
"475352","2948886",NULL,NULL
"475370","2887152",NULL,NULL
"475389","205177",NULL,NULL
"475404","330907",NULL,NULL
"475413","223316",NULL,NULL
"475431","639950",NULL,NULL
"475459","1355178",NULL,NULL
"475468","671388",NULL,NULL
"475495","3759535",NULL,NULL
"475501","923312",NULL,NULL
"475510","637447",NULL,NULL
"475529","541772",NULL,NULL
"475538","250606",NULL,NULL
"475547","498756",NULL,NULL
"475556","581852",NULL,NULL
"475574","127845",NULL,NULL
"475583","613792",NULL,NULL
"475592","1523822",NULL,NULL
"475617","2534301",NULL,NULL
"475626","202000",NULL,NULL
"475635","173663",NULL,NULL
"475644","197068",NULL,NULL
"475653","107830",NULL,NULL
"475680","552291",NULL,NULL
"475699","1638051",NULL,NULL
"475714","947757",NULL,NULL
"475732","7375905",NULL,NULL
"475741","1959613",NULL,NULL
"475750","1703997",NULL,NULL
"475839","2069466",NULL,NULL
"475866","1529930",NULL,NULL
"476179","426324",NULL,NULL
"476230","474003",NULL,NULL
"476294","501146",NULL,NULL
"476328","2355240",NULL,NULL
"476337","756228",NULL,NULL
"476346","1009906",NULL,NULL
"476355","461763",NULL,NULL
"476489","205218",NULL,NULL
"476498","304488",NULL,NULL
"476504","495366",NULL,NULL
"476513","204159",NULL,NULL
"476522","599901",NULL,NULL
"476531","113424",NULL,NULL
"476540","332733",NULL,NULL
"476559","362534",NULL,NULL
"476568","96385",NULL,NULL
"476577","855001",NULL,NULL
"476586","1062468",NULL,NULL
"476595","533643",NULL,NULL
"476610","157450",NULL,NULL
"476629","276791",NULL,NULL
"476638","390097",NULL,NULL
"476674","150308",NULL,NULL
"476683","894813",NULL,NULL
"476708","321646",NULL,NULL
"476726","710055",NULL,NULL
"476735","152750",NULL,NULL
"476744","177581",NULL,NULL
"476753","837959",NULL,NULL
"476762","242312",NULL,NULL
"476771","275184",NULL,NULL
"476780","83107",NULL,NULL
"476799","963140",NULL,NULL
"476805","233976",NULL,NULL
"476814","473041",NULL,NULL
"476823","229723",NULL,NULL
"476832","163563",NULL,NULL
"476841","790769",NULL,NULL
"476850","124306",NULL,NULL
"476869","630736",NULL,NULL
"476878","200574",NULL,NULL
"476887","696982",NULL,NULL
"476896","149208",NULL,NULL
"476902","130540",NULL,NULL
"476911","367473",NULL,NULL
"476939","344483",NULL,NULL
"476948","462401",NULL,NULL
"476957","60791",NULL,NULL
"476966","324600",NULL,NULL
"476984","860940",NULL,NULL
"476993","272368",NULL,NULL
"477002","92600",NULL,NULL
"477039","3189643",NULL,NULL
"477996","884233",NULL,NULL
"478005","707223",NULL,NULL
"478014","1022786",NULL,NULL
"478582","398642",NULL,NULL
"478591","383777",NULL,NULL
"478616","343411",NULL,NULL
"478643","133340",NULL,NULL
"478661","884237",NULL,NULL
"478917","240337",NULL,NULL
"478953","2383358",NULL,NULL
"479053","469363",NULL,NULL
"479062","110080",NULL,NULL
"479248","247905",NULL,NULL
"479424","1178838",NULL,NULL
"479549","1613337",NULL,NULL
"479558","1254779",NULL,NULL
"479567","473115",NULL,NULL
"479585","888998",NULL,NULL
"479594","1420930",NULL,NULL
"479600","872862",NULL,NULL
"479619","823461",NULL,NULL
"479628","1309328",NULL,NULL
"479637","956635",NULL,NULL
"479646","1091139",NULL,NULL
"479655","986180",NULL,NULL
"479664","717548",NULL,NULL
"479965","203125",NULL,NULL
"479974","399877",NULL,NULL
"479983","90954",NULL,NULL
"479992","123532",NULL,NULL
"480000","139003",NULL,NULL
"480019","1122037",NULL,NULL
"480028","254650",NULL,NULL
"480037","1424000",NULL,NULL
"480064","1285199",NULL,NULL
"480073","1968102",NULL,NULL
"480082","2442759",NULL,NULL
"480091","4545674",NULL,NULL
"480107","2098523",NULL,NULL
"480125","375476",NULL,NULL
"480143","1323504",NULL,NULL
"480161","60963",NULL,NULL
"480301","1787405",NULL,NULL
"480310","482060",NULL,NULL
"480329","2143399",NULL,NULL
"480338","1800980",NULL,NULL
"480356","242447",NULL,NULL
"480480","457025",NULL,NULL
"480514","1737993",NULL,NULL
"480523","578860",NULL,NULL
"480532","544067",NULL,NULL
"480550","561780",NULL,NULL
"480657","1592686",NULL,NULL
"480693","89900",NULL,NULL
"480736","35000",NULL,NULL
"480781","557709",NULL,NULL
"480790","10401541",NULL,NULL
"480815","2084783",NULL,NULL
"480824","1226737",NULL,NULL
"480833","1133273",NULL,NULL
"480842","62700",NULL,NULL
"480879","83616",NULL,NULL
"480888","1872839",NULL,NULL
"480897","608700",NULL,NULL
"480903","2294486",NULL,NULL
"480912","149626",NULL,NULL
"480921","93990",NULL,NULL
"480930","859449",NULL,NULL
"480976","501001",NULL,NULL
"480994","257929",NULL,NULL
"481003","309454",NULL,NULL
"481085","1321701",NULL,NULL
"481094","2730318",NULL,NULL
"481100","397694",NULL,NULL
"481119","1702704",NULL,NULL
"481128","217711",NULL,NULL
"481146","443919",NULL,NULL
"481164","1043887",NULL,NULL
"481173","480597",NULL,NULL
"481207","125780",NULL,NULL
"481234","562435",NULL,NULL
"481243","108795",NULL,NULL
"481252","67013",NULL,NULL
"481261","8000",NULL,NULL
"481270","43634",NULL,NULL
"481289","684150",NULL,NULL
"481298","132312",NULL,NULL
"481304","616535",NULL,NULL
"481313","157616",NULL,NULL
"481322","542040",NULL,NULL
"481331","150626",NULL,NULL
"481340","563895",NULL,NULL
"481359","255004",NULL,NULL
"481368","65000",NULL,NULL
"481386","853863",NULL,NULL
"481395","89020",NULL,NULL
"481429","633536",NULL,NULL
"481447","180029",NULL,NULL
"481456","58322",NULL,NULL
"481465","337522",NULL,NULL
"481474","132000",NULL,NULL
"481483","1456351",NULL,NULL
"481492","161750",NULL,NULL
"481508","286192",NULL,NULL
"481517","245174",NULL,NULL
"481526","275211",NULL,NULL
"481544","160000",NULL,NULL
"481553","386440",NULL,NULL
"481562","59560",NULL,NULL
"481571","32766",NULL,NULL
"481614","795962",NULL,NULL
"481623","906940",NULL,NULL
"481632","1514977",NULL,NULL
"481669","713567",NULL,NULL
"481678","280664",NULL,NULL
"481720","2227678",NULL,NULL
"481739","278075",NULL,NULL
"481748","514728",NULL,NULL
"481766","875096",NULL,NULL
"481827","446145",NULL,NULL
"481845","429254",NULL,NULL
"481863","508093",NULL,NULL
"481890","553993",NULL,NULL
"481906","480421",NULL,NULL
"481915","372622",NULL,NULL
"481942","903903",NULL,NULL
"481988","1248650",NULL,NULL
"482015","1495872",NULL,NULL
"482033","166444",NULL,NULL
"482060","256163",NULL,NULL
"482097","767991",NULL,NULL
"482103","271493",NULL,NULL
"482167","138784",NULL,NULL
"482176","642159",NULL,NULL
"482194","613300",NULL,NULL
"482200","261519",NULL,NULL
"482246","217492",NULL,NULL
"482255","962753",NULL,NULL
"482307","569056",NULL,NULL
"482316","672299",NULL,NULL
"482325","699645",NULL,NULL
"482334","669418",NULL,NULL
"482343","540057",NULL,NULL
"482352","492011",NULL,NULL
"482361","1080901",NULL,NULL
"482370","735283",NULL,NULL
"482389","212046",NULL,NULL
"482398","2368802",NULL,NULL
"482413","10274625",NULL,NULL
"482422","8614529",NULL,NULL
"482431","46109293",NULL,NULL
"482440","5408098",NULL,NULL
"482459","16881877",NULL,NULL
"482468","20257987",NULL,NULL
"482477","68276953",NULL,NULL
"482486","1890012",NULL,NULL
"482495","499036",NULL,NULL
"482501","737801",NULL,NULL
"482510","1285744",NULL,NULL
"482529","1690992",NULL,NULL
"482538","6441611",NULL,NULL
"482547","2106545",NULL,NULL
"482556","10661891",NULL,NULL
"482565","3734578",NULL,NULL
"482574","14521987",NULL,NULL
"482583","1005607",NULL,NULL
"482592","983856",NULL,NULL
"482608","8641125",NULL,NULL
"482617","2365787",NULL,NULL
"482635","21038326",NULL,NULL
"482644","904736",NULL,NULL
"482653","7366596",NULL,NULL
"482662","4048961",NULL,NULL
"482671","1535176",NULL,NULL
"482954","2106746",NULL,NULL
"482963","461063",NULL,NULL
"482981","140000",NULL,NULL
"482990","1243542",NULL,NULL
"483009","143189",NULL,NULL
"483054","121876",NULL,NULL
"483090","175433000",NULL,NULL
"483106","361432",NULL,NULL
"483221","461807",NULL,NULL
"483230","1292881",NULL,NULL
"483258","42000",NULL,NULL
"483276","127276",NULL,NULL
"483328","459800",NULL,NULL
"483337","437041",NULL,NULL
"483346","41527",NULL,NULL
"483355","934385",NULL,NULL
"483364","811008",NULL,NULL
"483373","315136",NULL,NULL
"483382","1019072",NULL,NULL
"483425","66595",NULL,NULL
"483443","650403",NULL,NULL
"483470","114607",NULL,NULL
"483513","54143",NULL,NULL
"483568","150722",NULL,NULL
"483610","162890",NULL,NULL
"483629","316118",NULL,NULL
"483638","170484",NULL,NULL
"483665","52267",NULL,NULL
"483674","971753",NULL,NULL
"483683","93920",NULL,NULL
"483692","398781",NULL,NULL
"483708","421771",NULL,NULL
"483717","101371",NULL,NULL
"483726","20707",NULL,NULL
"483735","103859",NULL,NULL
"483744","19830",NULL,NULL
"483753","88389",NULL,NULL
"483762","2888044",NULL,NULL
"483771","0",NULL,NULL
"483780","2078772",NULL,NULL
"483799","81560",NULL,NULL
"483805","167851",NULL,NULL
"483814","870000",NULL,NULL
"483841","119600",NULL,NULL
"483850","327622",NULL,NULL
"483869","131336",NULL,NULL
"483878","894516",NULL,NULL
"483887","69381",NULL,NULL
"483896","90902",NULL,NULL
"483902","63017",NULL,NULL
"483911","9218",NULL,NULL
"483920","155904",NULL,NULL
"483939","10995",NULL,NULL
"483948","2316",NULL,NULL
"483957","80514",NULL,NULL
"483966","104496",NULL,NULL
"484002","1061304",NULL,NULL
"484011","511658",NULL,NULL
"484020","23925",NULL,NULL
"484039","40000",NULL,NULL
"484048","42942",NULL,NULL
"484057","387435",NULL,NULL
"484066","1124435",NULL,NULL
"484075","38000",NULL,NULL
"484084","163543",NULL,NULL
"484093","174423",NULL,NULL
"484109","188355",NULL,NULL
"484118","179910",NULL,NULL
"484127","304008",NULL,NULL
"484136","69632",NULL,NULL
"484145","379575",NULL,NULL
"484154","271320",NULL,NULL
"484163","492573",NULL,NULL
"484172","51312",NULL,NULL
"484181","1737779",NULL,NULL
"484190","31806",NULL,NULL
"484206","450760",NULL,NULL
"484242","472982",NULL,NULL
"484321","217240",NULL,NULL
"484330","317477",NULL,NULL
"484349","406000",NULL,NULL
"484358","404257",NULL,NULL
"484367","563949",NULL,NULL
"484376","555911",NULL,NULL
"484385","48888",NULL,NULL
"484394","326375",NULL,NULL
"484598","105058",NULL,NULL
"484604","409396",NULL,NULL
"484613","672117862",NULL,NULL
"484622","3064601",NULL,NULL
"484631","79942272",NULL,NULL
"484640","7975759",NULL,NULL
"484668","16451055",NULL,NULL
"484677","13457255",NULL,NULL
"484686","5245721",NULL,NULL
"484695","10262772",NULL,NULL
"484701","5661194",NULL,NULL
"484710","8605804",NULL,NULL
"484729","5667637",NULL,NULL
"484738","2979306",NULL,NULL
"484747","10652970",NULL,NULL
"484756","19508925",NULL,NULL
"484765","6525865",NULL,NULL
"484783","4440330",NULL,NULL
"484817","56693",NULL,NULL
"484826","27443",NULL,NULL
"484923","134075",NULL,NULL
"484950","88900",NULL,NULL
"485014","162191",NULL,NULL
"485032","49462",NULL,NULL
"485087","230246",NULL,NULL
"485120","137771",NULL,NULL
"485139","349097",NULL,NULL
"485166","46800",NULL,NULL
"485184","75000",NULL,NULL
"485193","75000",NULL,NULL
"485236","12314",NULL,NULL
"485254","319000",NULL,NULL
"485281","597581",NULL,NULL
"485290","2162676",NULL,NULL
"485306","64952",NULL,NULL
"485379","672072",NULL,NULL
"485388","582699",NULL,NULL
"485397","200583",NULL,NULL
"485412","71687",NULL,NULL
"485467","10451136",NULL,NULL
"100690",NULL,"3707657",NULL
"100937",NULL,"17301718",NULL
"101073",NULL,"3000874",NULL
"101189",NULL,"19450953",NULL
"101435",NULL,"9008227",NULL
"101453",NULL,"1262055",NULL
"101541",NULL,"4245463",NULL
"101675",NULL,"12086993",NULL
"101693",NULL,"10548423",NULL
"101912",NULL,"16324329",NULL
"102049",NULL,"61993113",NULL
"102058",NULL,"1517514",NULL
"102234",NULL,"13287470",NULL
"102261",NULL,"1155585",NULL
"102270",NULL,"8046559",NULL
"102298",NULL,"5931436",NULL
"102377",NULL,"43635106",NULL
"102395",NULL,"2643829",NULL
"102580",NULL,"289449",NULL
"102669",NULL,"7708631",NULL
"103778",NULL,"28992116",NULL
"103787",NULL,"606683",NULL
"103945",NULL,"543582",NULL
"104586",NULL,"22590410",NULL
"104665",NULL,"683126",NULL
"105589",NULL,"7925495",NULL
"105899",NULL,"5443578",NULL
"106306",NULL,"7634919",NULL
"106342",NULL,"6005387",NULL
"106546",NULL,"5839265",NULL
"106713",NULL,"4294714",NULL
"106810",NULL,"1076542",NULL
