"UNITID","ARANK","SAOUTLT","non_inst_acad_staff_salary_research_outlay","non_inst_acad_staff_salary_pubservice_outlay","non_inst_acad_staff_salary_other_outlay","admin_profstaff_salary_mgmt_outlay","admin_profstaff_salary_business_outlay","admin_profstaff_salary_compeng_outlay","admin_profstaff_salary_community_outlay","admin_profstaff_salary_technical_outlay","nonadmin_servicestaffsalary_outlay","nonadmin_servicestaffsalary_salaryoutlay","admin_profstaff_salary_ofcadmin_outlay","nonadmin_servicestaffsalary_construction_outlay","nonadmin_servicestaffsalary_production_outlay","HRTOTLT","admin_profstaff_management","admin_profstaff_business","admin_profstaff_comp","admin_profstaff_comunityservice","admin_profstaff_healthcare","admin_profstaff_ofcadmin","non_instn_acad_staff_research","non_instn_acad_staff_pub_service","non_instn_acad_staff_library","instruction_staff","non_admin_service_staff_service","non_admin_service_staff_sales","non_admin_service_staff_resource","non_admin_service_staff_prod","instructors_per_thousand_student","admin_professional_staff","admin_professionalstaff_perthousandstudent","noninstruction_academicstaff","noninstruction_academicstaff_perthousandstudent","nonadmin_trade_servicestaff","nonadmin_tradeservicestaff_perthousandstudent","all_instructors_staff","instructor_salarypermillion","adminprofessionalstaff_salarypermillion","noninstruction_academicstaff_salarypermillion","nonadmin_tradeservicestaff_salarypermillion"
"456010","7","330776","0","0","48518","234903","0","41558","0","0","0","0","686490","0","0","46","3","0","1","0","0","13","0","0","1","6","0","0","0","0",,"17",,"1",,"0",,"24",,,,
"456038","7","441120","0","0","95759","100000","0","0","0","0","0","0","357131","0","0","35","1","0","0","0","0","7","0","0","2","9","0","0","0","0",,"8",,"2",,"0",,"19",,,,
"456056","7","645365","0","0","46784","597201","144805","0","0","0","0","411788","141554","0","0","97","8","4","0","0","0","4","0","0","1","19","0","9","0","0",,"16",,"1",,"9",,"45",,,,
"456180","7","368058","0","0","36749","398283","0","0","0","0","0","81471","94695","0","0","50","5","0","0","0","0","4","0","0","1","8","0","2","0","0","19","9","21","1","2","2","5","20",,,,
"456205","7","829868","0","0","47000","418236","163078","0","0","0","0","338987","244858","0","0","91","7","4","0","0","0","7","0","0","1","18","0","8","0","0",,"18",,"1",,"8",,"45",,,,
"456278","7","215902","0","0","40737","253563","0","32000","0","0","24335","0","61159","0","0","14","4","0","1","0","0","2","0","0","1","5","1","0","0","0","12","7","17","1","2","1","2","14",,,,
"456296","7","401571","0","0","711424","761211","426072","0","0","0","0","1763463","0","0","0","202","8","9","0","0","0","0","0","0","15","7","0","39","0","0","3","17","7","15","6","39","15","78",,,,
"456311","7","418311","0","0","250767","149800","84819","0","0","0","0","239880","27811","0","0","48","2","2","0","0","0","1","0","0","5","9","0","5","0","0","24","5","13","5","13","5","13","24",,,,
"456320","7","523259","0","0","0","265285","764313","0","0","0","0","0","30126","0","0","65","4","25","0","0","0","1","0","0","0","20","0","0","0","0","26","30","39","0","0","0","0","50",,,,
"456348","7","5700907","0","0","141990","4558723","745614","0","0","0","0","0","20579282","0","0","1707","56","16","0","0","0","425","0","0","4","87","0","0","0","0","5","497","26","4","0","0","0","588",,,,
"456357","7","830083","0","0","0","677193","350681","0","0","0","0","300912","84399","0","0","82","10","11","0","0","0","3","0","0","0","19","0","8","0","0","14","24","18","0","0","8","6","51",,,,
"456366","7","532693","0","0","0","599749","192054","0","0","0","0","177693","114105","0","0","64","10","4","0","0","0","4","0","0","0","11","0","5","0","0","12","18","20","0","0","5","6","34",,,,
"456375","7","90968","0","0","30010","527335","76302","0","0","0","0","157388","17768","0","0","57","9","3","0","0","0","1","0","0","1","4","0","5","0","0","5","13","17","1","1","5","7","23",,,,
"456393","7","110000","0","0","31928","280986","0","42452","0","0","0","0","522989","0","0","52","5","0","1","0","0","15","0","0","1","2","0","0","0","0",,"21",,"1",,"0",,"24",,,,
"456409","7","56498","0","0","31824","353217","0","40000","0","0","0","0","293678","0","0","48","6","0","1","0","0","8","0","0","1","1","0","0","0","0",,"15",,"1",,"0",,"17",,,,
"456418","7","416846","0","0","37531","412614","0","33368","0","0","0","0","474486","0","0","66","7","0","1","0","0","13","0","0","1","7","0","0","0","0","13","21","38","1","2","0","0","29",,,,
"456427","7","132994","0","0","31812","406100","0","41494","0","0","0","0","571306","0","0","45","6","0","1","0","0","14","0","0","1","2","0","0","0","0",,"21",,"1",,"0",,"24",,,,
"456436","7","542162","0","0","70204","368852","0","30829","0","0","0","0","532549","0","0","64","7","0","1","0","0","15","0","0","2","9","0","0","0","0",,"23",,"2",,"0",,"34",,,,
"456445","7","185538","0","0","84762","397599","0","44357","0","0","0","0","658251","0","0","74","7","0","1","0","0","16","0","0","2","3","0","0","0","0",,"24",,"2",,"0",,"29",,,,
"456454","7","1100990","0","0","69750","369267","0","0","0","0","0","151549","210283","0","0","59","5","0","0","0","0","6","0","0","2","16","0","3","0","0","32","11","22","2","4","3","6","32",,,,
"456490","7","111204","0","0","35401","103063","0","0","0","0","0","30000","157390","27000","0","41","2","0","0","0","0","5","0","0","1","2","0","1","1","0",,"7",,"1",,"2",,"12","145077","205334","46184","74362"
"456612","7","574485","0","0","125823","1071028","0","0","0","0","0","0","899826","0","0","99","13","0","0","0","0","22","0","0","2","8","0","0","0","0",,"35",,"2",,"0",,"45",,,,
"456621","7","117175","0","0","70732","230216","0","0","0","0","0","75946","64372","0","0","21","3","0","0","0","0","2","0","0","2","2","0","2","0","0",,"5",,"2",,"2",,"11",,,,
"456630","7","55000","0","0","38500","85708","0","0","0","0","0","0","0","0","0","15","1","0","0","0","0","0","0","0","1","1","0","0","0","0",,"1",,"1",,"0",,"3",,,,
"456667","7","1023273","0","0","331735","726604","0","0","0","0","0","0","0","0","0","79","9","0","0","0","0","0","0","0","9","17","0","0","0","0",,"9",,"9",,"0",,"35",,,,
"456782","7","235525","0","0","250358","310496","0","0","0","0","0","0","87049","0","0","41","6","0","0","0","0","2","0","0","7","5","0","0","0","0",,"8",,"7",,"0",,"20",,,,
"456791","7","728331","0","0","130401","818788","50050","0","0","0","0","0","1044096","0","0","91","11","1","0","0","0","26","0","0","2","15","0","0","0","0",,"38",,"2",,"0",,"55",,,,
"456807","7","288865","0","0","230325","236439","0","0","0","0","0","0","24970","0","0","47","4","0","0","0","0","1","0","0","6","7","0","0","0","0",,"5",,"6",,"0",,"18",,,,
"456816","7","369026","0","0","300282","175000","0","0","0","0","0","0","53861","0","0","50","3","0","0","0","0","2","0","0","8","12","0","0","0","0",,"5",,"8",,"0",,"25",,,,
"456834","7","82000","0","0","274000","294000","0","0","0","0","0","0","74000","0","0","32","5","0","0","0","0","3","0","0","4","2","0","0","0","0",,"8",,"4",,"0",,"14",,,,
"456852","7","604551","0","0","598974","443393","0","45885","0","0","0","0","122886","0","0","66","7","0","1","0","0","3","0","0","13","14","0","0","0","0","13","11","10","13","12","0","0","38",,,,
"456940","7","727597","0","0","129804","354123","71270","0","0","0","0","43054","22409","0","0","34","5","2","0","0","0","1","0","0","3","12","0","1","0","0","17","8","11","3","4","1","1","24",,,,
"456959","7","2031509","0","0","56565","899906","585648","533712","499398","0","0","0","665643","0","0","104","8","10","10","12","0","16","0","0","1","39","0","0","0","0",,"56",,"1",,"0",,"96","365932","119908","10189","0"
"456977","7","481369","0","0","34530","47667","0","97398","0","0","0","0","400035","20448","0","29","1","0","2","0","0","10","0","0","1","8","0","0","1","0","25","13","41","1","3","1","3","23",,,,
"457004","7","266941","0","0","32236","65000","0","0","0","0","0","61401","128356","0","0","25","1","0","0","0","0","4","0","0","1","4","0","3","0","0","22","5","27","1","5","3","16","13",,,,
"457022","7","484832","0","0","342535","152469","0","42681","0","0","0","0","22838","0","0","40","2","0","1","0","0","1","0","0","8","10","0","0","0","0",,"4",,"8",,"0",,"22",,,,
"457101","7","550403","0","0","343729","645198","52000","0","0","0","0","0","67382","0","0","36","8","1","0","0","0","2","0","0","7","9","0","0","0","0","30","11","37","7","23","0","0","27",,,,
"457110","7","1087365","0","0","163162","280012","0","0","0","0","0","0","80616","0","0","43","4","0","0","0","0","2","0","0","4","13","0","0","0","0","28","6","13","4","9","0","0","23",,,,
"457129","7","1484644","0","0","1187493","1190175","152966","50142","0","0","0","0","193202","0","0","152","14","2","1","0","0","5","0","0","24","20","0","0","0","0",,"22",,"24",,"0",,"66",,,,
"457183","7","345000","0","0","0","430000","40000","0","0","0","0","40000","41995","0","0","28","3","1","0","0","0","1","0","0","0","4","0","1","0","0",,"5",,"0",,"1",,"10","299628","36476","0","34740"
"457299","7","132000","0","0","42000","56000","112000","0","0","0","0","0","75000","0","0","18","1","2","0","0","0","2","0","0","1","2","0","0","0","0",,"5",,"1",,"0",,"8",,,,
"457402","7","200000","0","0","237500","60000","68000","0","0","0","22000","0","82300","21500","0","33","1","2","0","0","0","2","0","0","5","8","1","0","1","0",,"5",,"5",,"2",,"20","287727","118404","341676","62581"
"457484","7","41000","0","0","0","180000","0","0","0","0","0","0","27000","0","0","42","3","0","0","0","0","1","0","0","0","1","0","0","0","0","6","4","24","0","0","0","0","5","62074","40883","0","0"
"457527","7","660550","0","0","357609","382713","45000","0","0","0","0","0","61660","0","0","48","5","1","0","0","0","2","0","0","9","11","0","0","0","0",,"8",,"9",,"0",,"28",,,,
"457688","7","27040","0","0","471117","354525","246192","117329","0","0","0","311815","46327","0","0","46","4","8","4","0","0","2","0","0","18","1","0","9","0","0","1","18","11","18","11","9","6","46",,,,
"458140","7","251280","0","0","37440","70000","57400","0","0","0","31200","0","0","0","0","10","1","1","0","0","0","0","0","0","1","5","1","0","0","0","93","2","37","1","19","1","19","9","428031","3","63775","53146"
"458159","7","411500","0","0","409006","330202","167960","70000","75000","0","0","0","60000","0","0","75","5","3","1","1","0","1","0","0","8","6","0","0","0","0",,"11",,"8",,"0",,"25","160044","23340","159074","0"
"458186","7","140650","0","0","224420","480700","40019","0","255951","0","0","0","29363","0","0","39","6","1","0","6","0","1","0","0","5","3","0","0","0","0","6","14","28","5","10","0","0","22",,,,
"458210","7","3494778","0","0","125071","1463098","375190","0","104021","142757","81286","0","1403233","96886","0","203","14","8","0","2","2","29","0","0","3","38","2","0","2","0",,"55",,"3",,"4",,"100",,,,
"458229","7","2480407","0","0","192023","1272592","286333","0","96820","44450","0","0","894965","149094","0","159","12","7","0","2","1","20","0","0","4","28","0","0","3","0",,"42",,"4",,"3",,"77",,,,
"458247","7","1209334","0","0","221781","550700","98446","0","30160","0","118782","0","138798","27851","0","52","8","3","0","1","0","5","0","0","4","20","6","0","1","0","48","17","40","4","10","7","17","48",,,,
"458256","7","791282","0","0","0","660810","186610","45900","0","0","30930","544691","273233","0","0","99","9","5","1","0","0","8","0","0","0","24","1","10","0","0",,"23",,"0",,"11",,"58",,,,
"458283","7","763508","0","0","256696","502821","40000","0","555937","0","0","0","30014","0","0","56","6","1","0","10","0","1","0","0","5","15","0","0","0","0","21","18","25","5","7","0","0","38",,,,
"458405","7","733647","0","0","30000","504693","176747","0","0","0","0","469178","403017","0","0","92","8","5","0","0","0","10","0","0","1","16","0","12","0","0",,"23",,"1",,"12",,"52",,,,
"458432","7","119043","0","0","283782","407482","51316","0","0","0","0","0","27477","0","0","39","7","1","0","0","0","1","0","0","8","3","0","0","0","0",,"9",,"8",,"0",,"20",,,,
"458441","7","456700","0","0","0","321986","155106","0","0","0","0","411507","172713","0","0","85","5","4","0","0","0","5","0","0","0","10","0","10","0","0",,"14",,"0",,"10",,"34",,,,
"458469","7","367899","0","0","47174","352911","0","0","66182","30000","0","77389","214989","63149","0","119","11","0","0","3","1","13","0","0","3","12","0","5","4","0",,"28",,"3",,"9",,"52",,,,
"458496","7","429963","0","0","50000","612061","64200","0","0","0","0","0","1140712","0","0","95","7","1","0","0","0","25","0","0","1","9","0","0","0","0",,"33",,"1",,"0",,"43",,,,
"458502","7","239010","0","0","86538","423185","54846","38000","598668","0","0","63000","216350","0","0","88","5","1","1","14","0","6","0","0","2","5","0","1","0","0",,"27",,"2",,"1",,"35",,,,
"458557","7","288054","0","0","702331","199378","0","0","0","0","0","0","103395","0","0","94","2","0","0","0","0","3","0","0","17","7","0","0","0","0",,"5",,"17",,"0",,"29",,,,
"458593","7","625788","0","0","46800","534389","141163","0","0","0","36442","520000","141041","0","0","101","7","4","0","0","0","5","0","0","1","19","1","11","0","0","19","16","16","1","1","12","12","48",,,,
"458609","7","322113","0","0","386222","225000","55900","0","0","0","0","0","0","0","0","21","2","1","0","0","0","0","0","0","8","5","0","0","0","0","9","3","5","8","14","0","0","16",,,,
"458618","7","51886","0","0","141425","160040","140624","42236","0","0","0","0","30840","0","0","11","2","2","1","0","0","1","0","0","2","1","0","0","0","0","3","6","18","2","6","0","0","9",,,,
"458636","7","189590","0","0","101100","90000","0","0","0","0","0","0","0","0","0","7","1","0","0","0","0","0","0","0","2","3","0","0","0","0","11","1","4","2","7","0","0","6",,,,
"458645","7","223397","0","0","160429","104038","43781","0","0","0","0","0","0","0","0","11","1","1","0","0","0","0","0","0","3","4","0","0","0","0","13","2","6","3","10","0","0","9",,,,
"458654","7","602128","0","0","416113","80056","86000","0","0","0","0","0","0","0","0","32","1","2","0","0","0","0","0","0","9","12","0","0","0","0","17","3","4","9","13","0","0","24",,,,
"458663","7","399750","0","0","154000","227891","0","52800","0","0","0","0","56500","0","0","21","2","0","1","0","0","2","0","0","3","7","0","0","0","0",,"5",,"3",,"0",,"15",,,,
"458681","7","130000","0","0","40000","230000","95000","0","0","0","0","80000","48000","0","0","29","2","2","0","0","0","1","0","0","1","6","0","2","0","0","25","5","21","1","4","2","8","14",,,,
"458690","7","72050","0","0","317888","485087","0","0","332917","0","0","0","20800","0","0","47","6","0","0","8","0","1","0","0","6","2","0","0","0","0","3","15","20","6","8","0","0","23",,,,
"458706","7","48459","0","0","234620","409561","71717","0","533987","0","0","0","0","0","0","47","5","1","0","12","0","0","0","0","5","1","0","0","0","0","1","18","25","5","7","0","0","24",,,,
"458715","7","539728","0","0","309393","567662","38002","0","273658","0","0","0","25480","0","0","59","7","1","0","6","0","1","0","0","5","8","0","0","0","0","18","15","34","5","11","0","0","28",,,,
"458733","7","289260","0","0","230142","344040","0","0","0","0","0","0","87010","0","0","47","6","0","0","0","0","3","0","0","6","7","0","0","0","0",,"9",,"6",,"0",,"22",,,,
"458742","7","347648","0","0","168240","133320","0","0","0","0","0","0","58680","0","0","34","3","0","0","0","0","2","0","0","5","7","0","0","0","0",,"5",,"5",,"0",,"17",,,,
"458751","7","495240","0","0","339040","232773","0","0","0","0","0","0","83512","0","0","42","4","0","0","0","0","3","0","0","9","13","0","0","0","0",,"7",,"9",,"0",,"29",,,,
"458760","7","340068","0","0","218968","243952","0","0","0","0","0","0","87792","0","0","55","5","0","0","0","0","3","0","0","6","8","0","0","0","0",,"8",,"6",,"0",,"22",,,,
"458779","7","326331","0","0","150155","322774","0","0","0","0","0","0","78342","0","0","41","6","0","0","0","0","3","0","0","4","9","0","0","0","0",,"9",,"4",,"0",,"22",,,,
"458797","7","1205793","0","0","208419","333471","60190","0","70720","47133","83018","0","171893","17680","0","48","6","2","0","2","1","6","0","0","4","19","4","0","1","0","39","17","35","4","8","5","10","45",,,,
"458885","7","55733","0","0","74125","213633","0","0","0","0","0","40000","61000","0","0","29","3","0","0","0","0","2","0","0","2","1","0","1","0","0",,"5",,"2",,"1",,"9",,,,
"458919","7","2214277","0","0","741632","2314586","0","0","0","0","0","1251928","1086302","0","0","390","33","0","0","0","0","31","0","0","21","38","0","29","0","0","4","64","7","21","2","29","3","152",,,,
"458937","7","55000","0","0","75592","233875","0","0","0","0","0","79907","66065","0","0","22","3","0","0","0","0","2","0","0","2","1","0","2","0","0",,"5",,"2",,"2",,"10",,,,
"458955","7","459983","0","0","72640","241223","0","0","0","0","0","119106","70436","0","0","32","3","0","0","0","0","2","0","0","2","8","0","3","0","0",,"5",,"2",,"3",,"18",,,,
"458964","7","691570","0","0","255378","830796","0","0","0","0","0","451077","467920","0","0","138","12","0","0","0","0","14","0","0","7","11","0","11","0","0","3","26","7","7","2","11","3","55",,,,
"458973","7","590406","0","0","658202","2340360","0","0","0","0","0","764227","596350","0","0","207","29","0","0","0","0","17","0","0","18","10","0","17","0","0",,"46",,"18",,"17",,"91",,,,
"458982","7","693259","0","0","43000","904615","51500","74589","0","0","0","0","1382996","0","0","140","10","1","2","0","0","32","0","0","1","13","0","0","0","0",,"45",,"1",,"0",,"59",,,,
"458991","7","168987","0","0","299410","324450","0","0","0","0","0","0","90865","0","0","53","6","0","0","0","0","3","0","0","8","4","0","0","0","0",,"9",,"8",,"0",,"21",,,,
"459091","7","45000","0","0","119150","177650","0","0","0","0","0","0","40314","0","0","39","3","0","0","0","0","1","0","0","3","1","0","0","0","0",,"4",,"3",,"0",,"8",,,,
"459107","7","433401","0","0","109904","614896","44643","117565","729703","0","25590","65552","221117","0","0","129","9","1","3","18","0","7","0","0","3","10","1","1","0","0",,"38",,"3",,"2",,"53",,,,
"459204","7","3954576","0","0","2088546","1289000","398884","394239","0","0","87200","799160","817332","0","0","168","6","7","7","0","0","19","0","0","41","51","2","14","0","0",,"39",,"41",,"16",,"147",,,,
"459222","7","84000","0","0","0","84000","30000","36000","0","45000","0","0","150000","0","0","13","1","1","1","0","1","5","0","0","0","3","0","0","0","0",,"9",,"0",,"0",,"12",,,,
"459259","7","1004916","0","0","31200","1392263","0","0","0","0","0","0","682698","0","0","124","18","0","0","0","0","16","0","0","1","16","0","0","0","0",,"34",,"1",,"0",,"51",,,,
"459268","7","857489","0","0","0","1357584","0","40000","0","0","31200","0","601555","26000","0","117","18","0","1","0","0","14","0","0","0","14","1","0","1","0",,"33",,"0",,"2",,"49",,,,
"459356","7","97000","0","0","0","500000","50000","50000","0","0","0","0","425000","0","0","128","7","1","1","0","0","11","0","0","0","2","0","0","0","0",,"20",,"0",,"0",,"22",,,,
"459417","7","236000","0","0","210000","135000","60000","0","0","0","0","0","0","0","0","17","2","1","0","0","0","0","0","0","5","5","0","0","0","0",,"3",,"5",,"0",,"13","645959","8","574794","0"
"459587","7","732189","0","0","66766","354874","0","39162","0","0","0","0","607058","0","0","59","6","0","1","0","0","15","0","0","2","12","0","0","0","0",,"22",,"2",,"0",,"36",,,,
"459596","7","680295","0","0","69240","398120","0","39320","0","0","0","0","607882","0","0","88","7","0","1","0","0","17","0","0","2","11","0","0","0","0",,"25",,"2",,"0",,"38",,,,
"459602","7","434805","0","0","24960","333674","0","34000","0","0","0","0","466013","0","0","55","6","0","1","0","0","13","0","0","1","7","0","0","0","0",,"20",,"1",,"0",,"28",,,,
"459611","7","546030","0","0","69694","257704","0","44916","0","0","0","0","442080","0","0","56","5","0","1","0","0","12","0","0","2","9","0","0","0","0",,"18",,"2",,"0",,"29",,,,
"459620","7","62353","0","0","20960","172539","0","0","0","0","0","0","26968","0","0","25","3","0","0","0","0","1","0","0","1","1","0","0","0","0",,"4",,"1",,"0",,"6",,,,
"459639","7","135355","0","0","34000","476668","0","46541","0","0","0","0","795123","0","0","48","7","0","1","0","0","18","0","0","1","2","0","0","0","0",,"26",,"1",,"0",,"29",,,,
"459648","7","45000","0","0","29349","292446","0","40840","0","0","0","0","266622","0","0","33","6","0","1","0","0","8","0","0","1","1","0","0","0","0",,"15",,"1",,"0",,"17",,,,
"459657","7","114624","0","0","69963","334252","0","36159","0","0","0","0","512402","0","0","46","6","0","1","0","0","13","0","0","2","2","0","0","0","0",,"20",,"2",,"0",,"24",,,,
"459666","7","118650","0","0","32322","238339","0","33443","0","0","0","0","396740","0","0","46","5","0","1","0","0","10","0","0","1","2","0","0","0","0",,"16",,"1",,"0",,"19",,,,
"459675","7","132742","0","0","77507","352040","0","39737","0","0","0","0","358713","0","0","42","6","0","1","0","0","9","0","0","2","2","0","0","0","0",,"16",,"2",,"0",,"20",,,,
"459684","7","56165",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"14","0","0","0","0","0","0","0","0","0","1","0","0","0","0",,"0",,"0",,"0",,"1",,,,
"459693","7","149257","0","0","32044","395907","0","37947","0","0","0","0","668351","0","0","40","6","0","1","0","0","16","0","0","1","2","0","0","0","0",,"23",,"1",,"0",,"26",,,,
"459709","7","222691","0","0","39605","441283","0","34000","0","0","0","0","533748","0","0","63","7","0","1","0","0","14","0","0","1","4","0","0","0","0",,"22",,"1",,"0",,"27",,,,
"459718","7","244996","0","0","62337","431188","0","38819","0","0","0","0","674860","0","0","67","7","0","1","0","0","16","0","0","2","4","0","0","0","0",,"24",,"2",,"0",,"30",,,,
"459727","7","746652","0","0","322841","408000","123939","32000","0","0","0","171000","155400","30443","0","73","2","2","1","0","0","3","0","0","6","10","0","2","1","0",,"8",,"6",,"3",,"27","292707","60923","126562","78971"
"459736","7","5474883","0","0","190427","2686472","402443","1145812","0","67730","911440","0","1184982","0","0","360","30","11","31","0","2","39","0","0","3","102","23","0","0","0",,"113",,"3",,"23",,"241","276627","63299","9622","46052"
"459745","7","533400","0","0","294828","78000","99807","60000","0","0","0","0","176836","0","0","29","1","1","1","0","0","3","0","0","6","10","0","0","0","0",,"6",,"6",,"0",,"22",,,,
"459815","7","190000","0","0","0","95760","50000","35360","0","0","0","0","47840","0","0","10","2","1","1","0","0","2","0","0","0","3","0","0","0","0",,"6",,"0",,"0",,"9",,,,
"459824","7","2571779","0","0","167166","1571381","214686","452604","89171","147296","226108","0","1068130","102839","0","328","31","4","9","3","2","45","0","0","4","65","6","0","3","0",,"94",,"4",,"9",,"172","159907","75575","10394","20453"
"459833","7","163830","0","0","0","137000","0","0","0","0","0","60361","140441","0","0","45","2","0","0","0","0","5","0","0","0","4","0","2","0","0","37","7","65","0","0","2","19","13",,,,
"459842","7","897041","0","0","416161","190000","0","0","0","0","0","0","31200","0","0","34","2","0","0","0","0","1","0","0","9","15","0","0","0","0",,"3",,"9",,"0",,"27",,,,
"459851","7","1212393","0","0","348800","391123","0","0","0","0","0","0","81452","0","0","53","3","0","0","0","0","2","0","0","8","17","0","0","0","0",,"5",,"8",,"0",,"30",,,,
"459930","7","795049","0","0","0","1287260","80271","45000","0","0","70044","0","1955280","0","0","147","17","2","1","0","0","45","0","0","0","19","3","0","0","0","11","65","39","0","0","3","2","87",,,,
"459994","7","2576922","123077","0","396475","2738656","45563","0","0","0","0","2276436","1073098","0","0","1103","26","1","0","0","0","29","2","0","7","38","0","53","0","0","6","56","8","9","1","53","8","156",,,,
"460020","7","789006","0","0","477324","325123","100607","0","0","0","0","0","65187","0","0","101","4","2","0","0","0","2","0","0","11","14","0","0","0","0","19","8","11","11","15","0","0","33",,,,
"460039","7","428047","0","0","202000","736206","0","0","0","0","0","0","702882","0","0","100","10","0","0","0","0","17","0","0","4","9","0","0","0","0",,"27",,"4",,"0",,"40",,,,
"460048","7","225435","0","0","179471","862424","0","0","0","0","0","0","980435","0","0","74","11","0","0","0","0","23","0","0","3","5","0","0","0","0",,"34",,"3",,"0",,"42",,,,
"460075","7","99600","0","0","429600","120000","0","0","0","0","0","0","0","0","0","33","2","0","0","0","0","0","0","0","11","4","0","0","0","0",,"2",,"11",,"0",,"17","71199","1","307098","0"
"460136","7","1478939","0","0","142722","132000","0","0","0","0","0","0","448341","0","0","61","1","0","0","0","0","10","0","0","3","24","0","0","0","0",,"11",,"3",,"0",,"38",,,,
"460181","7","1144208","0","0","73570","1004650","137452","0","0","0","0","377208","207542","0","0","63","13","2","0","0","0","8","0","0","2","21","0","6","0","0",,"23",,"2",,"6",,"52",,,,
"460190","7","570727","0","0","69181","828765","273016","0","0","0","0","373318","142917","0","0","55","10","4","0","0","0","7","0","0","2","16","0","6","0","0",,"21",,"2",,"6",,"45",,,,
"460206","7","995987","0","0","112570","1178711","367146","0","0","0","0","297315","273541","0","0","64","11","5","0","0","0","10","0","0","3","21","0","5","0","0",,"26",,"3",,"5",,"55",,,,
"460215","7","541280","0","0","53034","659613","138000","52000","0","0","29203","432039","119826","0","0","57","7","4","1","0","0","3","0","0","1","13","1","8","0","0","16","15","18","1","1","9","11","38",,,,
"460358","7","586635","0","0","41984","500712","129646","50288","0","0","0","0","780884","0","0","52","6","3","1","0","0","21","0","0","1","14","0","0","0","0","16","31","36","1","1","0","0","46",,,,
"460394","7","7192288","0","0","71930","1966666","567627","0","354771","0","640718","0","2758860","0","0","429","16","8","0","6","0","50","0","0","1","78","13","0","0","0","5","80","6","1","0","13","1","172","372179","142764","3722","33155"
"460464","7","6457021","0","0","276819","2408527","409102","0","495871","0","843567","0","2144607","0","0","375","20","6","0","8","0","41","0","0","4","68","18","0","0","0","5","75","6","4","0","18","1","165","314389","104421","13478","41073"
"460613","7","146798","0","0","94000","756446","0","0","0","0","0","0","715447","0","0","85","10","0","0","0","0","17","0","0","2","3","0","0","0","0",,"27",,"2",,"0",,"32",,,,
"460668","7","311957","0","0","27164","476609","68203","0","0","0","0","362128","88940","31200","0","37","6","2","0","0","0","2","0","0","1","7","0","8","1","0","15","10","22","1","2","9","20","27",,,,
"460677","7","489862","0","0","89787","48725","0","19558","20047","0","0","61073","189817","17678","0","59","1","0","1","1","0","9","0","0","4","20","0","3","1","0",,"12",,"4",,"4",,"40",,,,
"460729","7","828000","0","0","897356","2073224","652220","701658","0","0","104796","2287631","1253334","0","0","177","25","9","9","0","0","32","0","0","30","23","3","46","0","0",,"75",,"30",,"49",,"177",,,,
"460738","7","2458414","0","0","0","2151892","2210974","444210","0","0","0","0","215898","0","0","253","15","48","8","0","0","4","0","0","0","27","0","0","0","0",,"75",,"0",,"0",,"102",,,,
"460747","7","1411198","0","0","360700","2836502","39000","47000","42000","0","66000","484000","307915","0","0","77","24","1","1","1","0","7","0","0","8","19","2","10","0","0","29","34","52","8","12","12","18","73",,,,
"460756","7","400000","0","0","280000","180000","120000","40000","0","0","0","0","40000","0","0","32","2","3","1","0","0","1","0","0","7","10","0","0","0","0",,"7",,"7",,"0",,"24",,,,
"460774","7","915750","0","0","0","641517","147699","49741","0","0","0","497765","176133","0","0","85","8","4","1","0","0","5","0","0","0","26","0","11","0","0","23","18","16","0","0","11","10","55",,,,
"460817","7","530857","0","0","38000","422735","155152","0","0","0","0","276203","210785","0","0","65","7","4","0","0","0","6","0","0","1","13","0","7","0","0",,"17",,"1",,"7",,"38",,,,
"460826","7","294497","0","0","0","345420","93157","0","0","0","0","297046","102046","0","0","74","6","2","0","0","0","3","0","0","0","7","0","7","0","0",,"11",,"0",,"7",,"25",,,,
"460835","7","464999","0","0","35006","645592","170348","0","0","0","0","390031","202150","0","0","98","10","4","0","0","0","5","0","0","1","10","0","10","0","0",,"19",,"1",,"10",,"40",,,,
"460844","7","427640","0","0","49938","618575","106500","0","0","0","36005","431321","135190","0","0","77","9","3","0","0","0","4","0","0","1","11","1","9","0","0",,"16",,"1",,"10",,"38",,,,
"460853","7","528637","0","0","43050","552971","141080","0","0","0","29557","392400","177862","0","0","96","8","4","0","0","0","5","0","0","1","15","1","8","0","0",,"17",,"1",,"9",,"42",,,,
"460871","7","840152","0","0","585609","473154","72450","51008","0","0","0","0","86131","0","0","52","5","1","1","0","0","2","0","0","11","11","0","0","0","0",,"9",,"11",,"0",,"31",,,,
"460899","7","332618","0","0","95002","735300","288262","0","0","0","0","437004","345759","0","0","85","11","6","0","0","0","10","0","0","3","7","0","9","0","0","9","27","35","3","4","9","12","46","151112","157090","43161","198536"
"460923","7","840768","0","0","49000","809725","177618","43935","0","0","34320","583343","167527","0","0","103","11","5","1","0","0","5","0","0","1","22","1","12","0","0",,"22",,"1",,"13",,"58",,,,
"461005","7","336802","0","0","128974","521012","0","0","0","0","0","0","41000","0","0","44","6","0","0","0","0","1","0","0","3","6","0","0","0","0",,"7",,"3",,"0",,"16",,,,
